name ts   x y z   roll pitch yaw  err delay
HR_6 1787064788.592411000 1.000000   8.93299e-13 0.232879 -4.0352e-12   3.84498e-08 -3.82245e-17 0.0001   3.9e-05
QR_4 1787064788.592411000 0.984241   -0.0625862 0.998165 -0.00625649   0.000894297 1.15325 0.0001   3.9e-05
HR_6 1787064788.602411000 1.000000   8.9373e-13 0.232889 -4.03696e-12   3.84666e-08 -3.82392e-17 0.0001   1.5e-05
QR_4 1787064788.602411000 0.985194   -0.0726657 0.998001 -0.00654259   0.00065845 1.15852 0.0001   1.5e-05
HR_6 1787064788.612411000 1.000000   8.9416e-13 0.232899 -4.03873e-12   3.84834e-08 -3.81974e-17 0.0001   4.6e-05
QR_4 1787064788.612411000 0.986133   -0.0827337 0.99785 -0.00706681   0.000989244 1.16337 0.0001   4.6e-05
HR_6 1787064788.622411000 1.000000   8.94521e-13 0.232909 -4.04049e-12   3.85002e-08 -3.82445e-17 0.0001   5.5e-05
QR_4 1787064788.622411000 0.987099   -0.0928009 0.997706 -0.00790567   0.00160508 1.16765 0.0001   5.5e-05
HR_6 1787064788.632411000 1.000000   8.94854e-13 0.232917 -4.0419e-12   3.85136e-08 -3.82178e-17 0.0001   1.2e-05
QR_4 1787064788.632411000 0.987841   -0.100862 0.997584 -0.0086217   0.00193464 1.17249 0.0001   1.2e-05
HR_6 1787064788.642411000 1.000000   8.95284e-13 0.232927 -4.04366e-12   3.85304e-08 -3.81671e-17 0.0001   2.3e-05
QR_4 1787064788.642411000 0.988744   -0.110925 0.997501 -0.00952822   0.00271978 1.17907 0.0001   2.3e-05
HR_6 1787064788.652411000 1.000000   8.95617e-13 0.232935 -4.04507e-12   3.85438e-08 -3.8134e-17 0.0001   8e-06
QR_4 1787064788.652411000 0.989482   -0.118987 0.997401 -0.0103766   0.00371778 1.18342 0.0001   8e-06
HR_6 1787064788.662411000 1.000000   8.95853e-13 0.232941 -4.04613e-12   3.85539e-08 -3.81406e-17 0.0001   5.5e-05
QR_4 1787064788.662411000 0.990028   -0.125021 0.997388 -0.0110868   0.00422494 1.18687 0.0001   5.5e-05
HR_6 1787064788.672411000 1.000000   8.96186e-13 0.232949 -4.04754e-12   3.85674e-08 -3.81359e-17 0.0001   0.000101
QR_4 1787064788.672411000 0.990742   -0.133063 0.997384 -0.0121211   0.00483195 1.19147 0.0001   0.000101
HR_6 1787064788.682412000 1.000000   8.96505e-13 0.232957 -4.04895e-12   3.85808e-08 -3.80962e-17 0.0001   0.000122
QR_4 1787064788.682412000 0.991462   -0.141107 0.997402 -0.0131591   0.00584135 1.19588 0.0001   0.000122
HR_6 1787064788.692412000 1.000000   8.96838e-13 0.232965 -4.05036e-12   3.85943e-08 -3.80522e-17 0.0001   5.3e-05
QR_4 1787064788.692412000 0.992173   -0.149137 0.997415 -0.0141923   0.00721003 1.20018 0.0001   5.3e-05
HR_6 1787064788.702412000 1.000000   8.97268e-13 0.232975 -4.05213e-12   3.86111e-08 -3.7974e-17 0.0001   8.3e-05
QR_4 1787064788.702412000 0.993052   -0.159169 0.997416 -0.015571   0.00926021 1.20502 0.0001   8.3e-05
HR_6 1787064788.712412000 1.000000   8.97601e-13 0.232983 -4.05354e-12   3.86245e-08 -3.79879e-17 0.0001   3.5e-05
QR_4 1787064788.712412000 0.993742   -0.167182 0.997411 -0.0166909   0.0110688 1.20955 0.0001   3.5e-05
HR_6 1787064788.722412000 1.000000   8.97935e-13 0.232991 -4.05495e-12   3.86379e-08 -3.79702e-17 0.0001   2.5e-05
QR_4 1787064788.722412000 0.994430   -0.175197 0.997366 -0.0177815   0.0129024 1.21299 0.0001   2.5e-05
HR_6 1787064788.732412000 1.000000   8.98268e-13 0.232999 -4.05636e-12   3.86514e-08 -3.79559e-17 0.0001   2.2e-05
QR_4 1787064788.732412000 0.995104   -0.183211 0.997335 -0.0188728   0.0147086 1.21562 0.0001   2.2e-05
HR_6 1787064788.742412000 1.000000   8.98628e-13 0.233009 -4.05812e-12   3.86682e-08 -3.78531e-17 0.0001   0.001607
QR_4 1787064788.742412000 0.995922   -0.193208 0.997284 -0.0202638   0.0168927 1.21877 0.0001   0.001607
HR_6 1787064788.752412000 1.000000   8.98961e-13 0.233017 -4.05953e-12   3.86816e-08 -3.78219e-17 0.0001   0.000859
QR_4 1787064788.752412000 0.996569   -0.201186 0.997232 -0.0214365   0.0186037 1.22125 0.0001   0.000859
HR_6 1787064788.762412000 1.000000   8.99489e-13 0.233029 -4.06165e-12   3.87018e-08 -3.77939e-17 0.0001   3.7e-05
QR_4 1787064788.762412000 0.997513   -0.21313 0.997139 -0.0232111   0.0212986 1.22338 0.0001   3.7e-05
HR_6 1787064788.772412000 1.000000   8.99864e-13 0.233039 -4.06341e-12   3.87186e-08 -3.77416e-17 0.0001   0.002556
QR_4 1787064788.772412000 0.998275   -0.223049 0.997055 -0.0244801   0.0236148 1.22513 0.0001   0.002556
HR_6 1787064788.782413000 1.000000   9.00155e-13 0.233045 -4.06447e-12   3.87287e-08 -3.77135e-17 0.0001   2.4e-05
QR_4 1787064788.782413000 0.998740   -0.228988 0.997001 -0.0251505   0.0250659 1.22699 0.0001   2.4e-05
HR_6 1787064788.792413000 1.000000   9.00488e-13 0.233053 -4.06588e-12   3.87421e-08 -3.76367e-17 0.0001   1.7e-05
QR_4 1787064788.792413000 0.999351   -0.236891 0.996921 -0.0259089   0.0269447 1.22967 0.0001   1.7e-05
HR_6 1787064788.802413000 1.000000   9.00849e-13 0.233063 -4.06765e-12   3.87589e-08 -3.7634e-17 0.0001   2.1e-05
QR_4 1787064788.802413000 1.000089   -0.246742 0.996815 -0.0267979   0.029426 1.23172 0.0001   2.1e-05
HR_6 1787064788.812413000 1.000000   9.01279e-13 0.233073 -4.06941e-12   3.87757e-08 -3.76524e-17 0.0001   0.002043
QR_4 1787064788.812413000 1.000814   -0.256552 0.996726 -0.027822   0.0319245 1.23435 0.0001   0.002043
HR_6 1787064788.822413000 1.000000   9.01515e-13 0.233079 -4.07047e-12   3.87858e-08 -3.75868e-17 0.0001   9.2e-05
QR_4 1787064788.822413000 1.001242   -0.26243 0.996707 -0.0285792   0.0334377 1.23598 0.0001   9.2e-05
HR_6 1787064788.832413000 1.000000   9.02042e-13 0.233091 -4.07258e-12   3.8806e-08 -3.75627e-17 0.0001   0.00014
QR_4 1787064788.832413000 1.002077   -0.274135 0.996678 -0.0300992   0.0365561 1.23988 0.0001   0.00014
HR_6 1787064788.842413000 1.000000   9.02278e-13 0.233097 -4.07364e-12   3.8816e-08 -3.75854e-17 0.0001   0.000135
QR_4 1787064788.842413000 1.002492   -0.279958 0.996681 -0.0309078   0.0381197 1.24239 0.0001   0.000135
HR_6 1787064788.852413000 1.000000   9.02611e-13 0.233105 -4.07505e-12   3.88295e-08 -3.75592e-17 0.0001   0.000145
QR_4 1787064788.852413000 1.003033   -0.287702 0.996683 -0.0317469   0.0403093 1.24564 0.0001   0.000145
HR_6 1787064788.862413000 1.000000   9.02931e-13 0.233113 -4.07646e-12   3.88429e-08 -3.75767e-17 0.0001   5.4e-05
QR_4 1787064788.862413000 1.003551   -0.295423 0.996696 -0.0323894   0.0425372 1.24811 0.0001   5.4e-05
HR_6 1787064788.872413000 1.000000   9.03361e-13 0.233123 -4.07823e-12   3.88597e-08 -3.75619e-17 0.0001   4.5e-05
QR_4 1787064788.872413000 1.004183   -0.305021 0.996677 -0.0327405   0.0452907 1.25197 0.0001   4.5e-05
HR_6 1787064788.882414000 1.000000   9.03735e-13 0.233133 -4.07999e-12   3.88765e-08 -3.7552e-17 0.0001   9e-05
QR_4 1787064788.882414000 1.004809   -0.314579 0.996679 -0.033028   0.048058 1.25651 0.0001   9e-05
HR_6 1787064788.892414000 1.000000   9.04166e-13 0.233143 -4.08175e-12   3.88933e-08 -3.75251e-17 0.0001   0.000154
QR_4 1787064788.892414000 1.005413   -0.324082 0.996687 -0.0336391   0.0505683 1.26007 0.0001   0.000154
HR_6 1787064788.902414000 1.000000   9.04499e-13 0.233151 -4.08316e-12   3.89068e-08 -3.75698e-17 0.0001   0.000477
QR_4 1787064788.902414000 1.005899   -0.331632 0.996691 -0.0340494   0.0525147 1.26345 0.0001   0.000477
HR_6 1787064788.912414000 1.000000   9.04915e-13 0.233161 -4.08493e-12   3.89236e-08 -3.75797e-17 0.0001   0.000658
QR_4 1787064788.912414000 1.006499   -0.341022 0.996659 -0.0349316   0.054581 1.26785 0.0001   0.000658
HR_6 1787064788.922414000 1.000000   9.05248e-13 0.233169 -4.08634e-12   3.8937e-08 -3.75485e-17 0.0001   5.6e-05
QR_4 1787064788.922414000 1.006963   -0.348485 0.996671 -0.0355108   0.0562825 1.27117 0.0001   5.6e-05
HR_6 1787064788.932414000 1.000000   9.05623e-13 0.233179 -4.0881e-12   3.89538e-08 -3.758e-17 0.0001   0.000117
QR_4 1787064788.932414000 1.007523   -0.35775 0.996712 -0.0362236   0.0585439 1.27466 0.0001   0.000117
HR_6 1787064788.942414000 1.000000   9.05956e-13 0.233187 -4.08951e-12   3.89673e-08 -3.75962e-17 0.0001   7.2e-05
QR_4 1787064788.942414000 1.007949   -0.365127 0.99676 -0.036768   0.060373 1.27708 0.0001   7.2e-05
HR_6 1787064788.952414000 1.000000   9.06289e-13 0.233195 -4.09092e-12   3.89807e-08 -3.75314e-17 0.0001   9e-05
QR_4 1787064788.952414000 1.008368   -0.372452 0.996866 -0.037119   0.0621087 1.27949 0.0001   9e-05
HR_6 1787064788.962414000 1.000000   9.06719e-13 0.233205 -4.09269e-12   3.89975e-08 -3.75452e-17 0.0001   5.8e-05
QR_4 1787064788.962414000 1.008877   -0.38156 0.996969 -0.0373155   0.0641858 1.2819 0.0001   5.8e-05
HR_6 1787064788.972414000 1.000000   9.07135e-13 0.233215 -4.09445e-12   3.90143e-08 -3.75301e-17 0.0001   6.2e-05
QR_4 1787064788.972414000 1.009382   -0.390591 0.99711 -0.037604   0.0662419 1.28492 0.0001   6.2e-05
HR_6 1787064788.982415000 1.000000   9.07371e-13 0.233221 -4.09551e-12   3.90244e-08 -3.7536e-17 0.0001   0.000228
QR_4 1787064788.982415000 1.009685   -0.395982 0.997136 -0.0379948   0.0676418 1.28675 0.0001   0.000228
HR_6 1787064788.992415000 1.000000   9.07802e-13 0.233231 -4.09727e-12   3.90412e-08 -3.75134e-17 0.0001   0.000182
QR_4 1787064788.992415000 1.010177   -0.404926 0.997052 -0.0386162   0.0701256 1.28925 0.0001   0.000182
HR_6 1787064789.002415000 1.000000   9.08176e-13 0.233241 -4.09903e-12   3.9058e-08 -3.75015e-17 0.0001   0.000186
QR_4 1787064789.002415000 1.010644   -0.413795 0.996939 -0.0390596   0.0724937 1.29228 0.0001   0.000186
HR_6 1787064789.012415000 1.000000   9.08607e-13 0.233251 -4.1008e-12   3.90748e-08 -3.74262e-17 0.0001   0.00014
QR_4 1787064789.012415000 1.011095   -0.42259 0.996767 -0.0391589   0.074677 1.29581 0.0001   0.00014
HR_6 1787064789.022415000 1.000000   9.09037e-13 0.233261 -4.10256e-12   3.90916e-08 -3.74132e-17 0.0001   8.5e-05
QR_4 1787064789.022415000 1.011546   -0.431292 0.996646 -0.0390204   0.0762873 1.29906 0.0001   8.5e-05
HR_6 1787064789.032415000 1.000000   9.09398e-13 0.233271 -4.10432e-12   3.91084e-08 -3.73919e-17 0.0001   4.2e-05
QR_4 1787064789.032415000 1.011979   -0.439919 0.996523 -0.0390105   0.0778125 1.30225 0.0001   4.2e-05
HR_6 1787064789.042415000 1.000000   9.09731e-13 0.233279 -4.10573e-12   3.91218e-08 -3.74039e-17 0.0001   0.001882
QR_4 1787064789.042415000 1.012307   -0.446765 0.996402 -0.0390634   0.079244 1.3049 0.0001   0.001882
HR_6 1787064789.052415000 1.000000   9.10161e-13 0.233289 -4.1075e-12   3.91386e-08 -3.73766e-17 0.0001   0.000121
QR_4 1787064789.052415000 1.012723   -0.455257 0.996241 -0.039343   0.0812452 1.30787 0.0001   0.000121
HR_6 1787064789.062415000 1.000000   9.10591e-13 0.233299 -4.10926e-12   3.91554e-08 -3.73514e-17 0.0001   0.000125
QR_4 1787064789.062415000 1.013120   -0.46368 0.996067 -0.0397134   0.0833945 1.31074 0.0001   0.000125
HR_6 1787064789.072415000 1.000000   9.10966e-13 0.233309 -4.11102e-12   3.91722e-08 -3.74043e-17 0.0001   0.00291
QR_4 1787064789.072415000 1.013487   -0.472007 0.99589 -0.0399399   0.0856982 1.31369 0.0001   0.00291
HR_6 1787064789.082416000 1.000000   9.11299e-13 0.233317 -4.11244e-12   3.91857e-08 -3.74091e-17 0.0001   0.000205
QR_4 1787064789.082416000 1.013763   -0.478598 0.995756 -0.040009   0.0877383 1.31599 0.0001   0.000205
HR_6 1787064789.092416000 1.000000   9.11632e-13 0.233325 -4.11385e-12   3.91991e-08 -3.74365e-17 0.0001   0.000201
QR_4 1787064789.092416000 1.014055   -0.485127 0.995618 -0.040043   0.0894782 1.31837 0.0001   0.000201
HR_6 1787064789.102416000 1.000000   9.11951e-13 0.233333 -4.11526e-12   3.92126e-08 -3.74657e-17 0.0001   0.0001
QR_4 1787064789.102416000 1.014319   -0.4916 0.995473 -0.0400727   0.0909464 1.32067 0.0001   0.0001
HR_6 1787064789.112416000 1.000000   9.12284e-13 0.233341 -4.11667e-12   3.9226e-08 -3.75451e-17 0.0001   0.000246
QR_4 1787064789.112416000 1.014582   -0.497994 0.995314 -0.0399651   0.0921318 1.32294 0.0001   0.000246
HR_6 1787064789.122416000 1.000000   9.12714e-13 0.233351 -4.11843e-12   3.92428e-08 -3.75495e-17 0.0001   4.5e-05
QR_4 1787064789.122416000 1.014900   -0.50593 0.995144 -0.0397093   0.0936246 1.32593 0.0001   4.5e-05
HR_6 1787064789.132416000 1.000000   9.13047e-13 0.233359 -4.11984e-12   3.92563e-08 -3.75625e-17 0.0001   3.5e-05
QR_4 1787064789.132416000 1.015127   -0.512233 0.995018 -0.0395274   0.0946085 1.32833 0.0001   3.5e-05
HR_6 1787064789.142416000 1.000000   9.13478e-13 0.233369 -4.1216e-12   3.92731e-08 -3.76372e-17 0.0001   6.2e-05
QR_4 1787064789.142416000 1.015376   -0.519995 0.994921 -0.0392895   0.0963092 1.33096 0.0001   6.2e-05
HR_6 1787064789.152416000 1.000000   9.13811e-13 0.233377 -4.12302e-12   3.92865e-08 -3.76482e-17 0.0001   3.7e-05
QR_4 1787064789.152416000 1.015582   -0.526133 0.99486 -0.0391932   0.0978151 1.33314 0.0001   3.7e-05
HR_6 1787064789.162416000 1.000000   9.1413e-13 0.233385 -4.12443e-12   3.92999e-08 -3.76586e-17 0.0001   0.000171
QR_4 1787064789.162416000 1.015755   -0.532249 0.994809 -0.0391213   0.099094 1.33543 0.0001   0.000171
HR_6 1787064789.172416000 1.000000   9.14505e-13 0.233395 -4.12619e-12   3.93167e-08 -3.76669e-17 0.0001   0.000114
QR_4 1787064789.172416000 1.015949   -0.539778 0.994748 -0.0389699   0.1002 1.33829 0.0001   0.000114
HR_6 1787064789.182417000 1.000000   9.14838e-13 0.233403 -4.1276e-12   3.93302e-08 -3.7673e-17 0.0001   0.000143
QR_4 1787064789.182417000 1.016088   -0.545735 0.994715 -0.0386451   0.100386 1.34071 0.0001   0.000143
HR_6 1787064789.192417000 1.000000   9.15268e-13 0.233413 -4.12936e-12   3.9347e-08 -3.76875e-17 0.0001   5.5e-05
QR_4 1787064789.192417000 1.016245   -0.553165 0.994702 -0.0379055   0.100074 1.34452 0.0001   5.5e-05
HR_6 1787064789.202417000 1.000000   9.15601e-13 0.233421 -4.13077e-12   3.93604e-08 -3.76849e-17 0.0001   7e-06
QR_4 1787064789.202417000 1.016348   -0.558984 0.994688 -0.0374487   0.0999965 1.34691 0.0001   7e-06
HR_6 1787064789.212417000 1.000000   9.16031e-13 0.233431 -4.13254e-12   3.93772e-08 -3.76145e-17 0.0001   4.4e-05
QR_4 1787064789.212417000 1.016475   -0.566106 0.994677 -0.0369581   0.10004 1.34871 0.0001   4.4e-05
HR_6 1787064789.222417000 1.000000   9.16392e-13 0.233441 -4.1343e-12   3.9394e-08 -3.75752e-17 0.0001   8e-06
QR_4 1787064789.222417000 1.016617   -0.573139 0.994603 -0.0365593   0.100929 1.35047 0.0001   8e-06
HR_6 1787064789.232417000 1.000000   9.16822e-13 0.233451 -4.13606e-12   3.94108e-08 -3.756e-17 0.0001   2.8e-05
QR_4 1787064789.232417000 1.016710   -0.580071 0.994582 -0.0362557   0.101824 1.35204 0.0001   2.8e-05
HR_6 1787064789.242417000 1.000000   9.17155e-13 0.233459 -4.13747e-12   3.94243e-08 -3.76028e-17 0.0001   0.001573
QR_4 1787064789.242417000 1.016809   -0.585524 0.994632 -0.0360094   0.102136 1.35326 0.0001   0.001573
HR_6 1787064789.252417000 1.000000   9.17488e-13 0.233467 -4.13888e-12   3.94377e-08 -3.76321e-17 0.0001   2.4e-05
QR_4 1787064789.252417000 1.016906   -0.590885 0.994702 -0.0357844   0.102016 1.35425 0.0001   2.4e-05
HR_6 1787064789.262417000 1.000000   9.17919e-13 0.233477 -4.14065e-12   3.94545e-08 -3.75695e-17 0.0001   3.6e-05
QR_4 1787064789.262417000 1.016968   -0.597496 0.994788 -0.0356073   0.101578 1.35564 0.0001   3.6e-05
HR_6 1787064789.272417000 1.000000   9.18057e-13 0.233481 -4.14135e-12   3.94612e-08 -3.75819e-17 0.0001   0.002066
QR_4 1787064789.272417000 1.016990   -0.600113 0.994847 -0.0354707   0.101065 1.35634 0.0001   0.002066
HR_6 1787064789.282418000 1.000000   9.1839e-13 0.233489 -4.14276e-12   3.94747e-08 -3.75776e-17 0.0001   4.8e-05
QR_4 1787064789.282418000 1.017041   -0.605277 0.994962 -0.0351517   0.100121 1.35754 0.0001   4.8e-05
HR_6 1787064789.292418000 1.000000   9.18904e-13 0.233501 -4.14488e-12   3.94948e-08 -3.75842e-17 0.0001   0.000207
QR_4 1787064789.292418000 1.017072   -0.612931 0.995128 -0.0345888   0.098921 1.35971 0.0001   0.000207
HR_6 1787064789.302418000 1.000000   9.19237e-13 0.233509 -4.14629e-12   3.95083e-08 -3.76069e-17 0.0001   0.000758
QR_4 1787064789.302418000 1.017059   -0.617936 0.995227 -0.0341515   0.0981826 1.36081 0.0001   0.000758
HR_6 1787064789.312418000 1.000000   9.1957e-13 0.233517 -4.1477e-12   3.95217e-08 -3.7661e-17 0.0001   2.3e-05
QR_4 1787064789.312418000 1.017040   -0.622845 0.995346 -0.0336203   0.0974551 1.36156 0.0001   2.3e-05
HR_6 1787064789.322418000 1.000000   9.19945e-13 0.233527 -4.14946e-12   3.95385e-08 -3.76827e-17 0.0001   0.000181
QR_4 1787064789.322418000 1.017020   -0.6289 0.99553 -0.0329179   0.097199 1.3629 0.0001   0.000181
HR_6 1787064789.332411000 1.000000   9.20181e-13 0.233533 -4.15052e-12   3.95486e-08 -3.77113e-17 0.0001   2e-06
QR_4 1787064789.332411000 1.016986   -0.632492 0.995654 -0.0325011   0.0971755 1.3636 0.0001   2e-06
HR_6 1787064789.342412000 1.000000   9.20514e-13 0.233541 -4.15193e-12   3.95621e-08 -3.77129e-17 0.0001   7.6e-05
QR_4 1787064789.342412000 1.016904   -0.637235 0.995821 -0.0322081   0.0977467 1.3643 0.0001   7.6e-05
HR_6 1787064789.352412000 1.000000   9.20847e-13 0.233549 -4.15334e-12   3.95755e-08 -3.77327e-17 0.0001   5.2e-05
QR_4 1787064789.352412000 1.016831   -0.641939 0.996012 -0.0316645   0.0983806 1.36566 0.0001   5.2e-05
HR_6 1787064789.362412000 1.000000   9.21277e-13 0.233559 -4.15511e-12   3.95923e-08 -3.77966e-17 0.0001   1.4e-05
QR_4 1787064789.362412000 1.016733   -0.647703 0.996264 -0.0308803   0.0995645 1.36722 0.0001   1.4e-05
HR_6 1787064789.372412000 1.000000   9.21596e-13 0.233567 -4.15652e-12   3.96057e-08 -3.77835e-17 0.0001   5.2e-05
QR_4 1787064789.372412000 1.016637   -0.652203 0.996474 -0.0299662   0.100771 1.36839 0.0001   5.2e-05
HR_6 1787064789.382412000 1.000000   9.22026e-13 0.233577 -4.15828e-12   3.96225e-08 -3.78064e-17 0.0001   5.8e-05
QR_4 1787064789.382412000 1.016573   -0.657726 0.996748 -0.0286796   0.101989 1.37026 0.0001   5.8e-05
HR_6 1787064789.392412000 1.000000   9.22359e-13 0.233585 -4.15969e-12   3.9636e-08 -3.77912e-17 0.0001   3.5e-05
QR_4 1787064789.392412000 1.016499   -0.662047 0.996971 -0.0280068   0.102117 1.37173 0.0001   3.5e-05
HR_6 1787064789.402412000 1.000000   9.22734e-13 0.233595 -4.16146e-12   3.96528e-08 -3.77509e-17 0.0001   1.7e-05
QR_4 1787064789.402412000 1.016379   -0.667354 0.997233 -0.02777   0.101413 1.37319 0.0001   1.7e-05
HR_6 1787064789.412412000 1.000000   9.23164e-13 0.233605 -4.16322e-12   3.96696e-08 -3.77363e-17 0.0001   2.5e-05
QR_4 1787064789.412412000 1.016260   -0.672525 0.997407 -0.027423   0.100368 1.37529 0.0001   2.5e-05
HR_6 1787064789.422412000 1.000000   9.23595e-13 0.233615 -4.16498e-12   3.96864e-08 -3.76814e-17 0.0001   0.002972
QR_4 1787064789.422412000 1.016132   -0.677634 0.997545 -0.0266374   0.0987902 1.37711 0.0001   0.002972
HR_6 1787064789.432412000 1.000000   9.2383e-13 0.233621 -4.16604e-12   3.96965e-08 -3.76828e-17 0.0001   1.7e-05
QR_4 1787064789.432412000 1.016044   -0.680665 0.997586 -0.0256475   0.0976769 1.37806 0.0001   1.7e-05
HR_6 1787064789.442413000 1.000000   9.24247e-13 0.233631 -4.1678e-12   3.97133e-08 -3.76512e-17 0.0001   2.8e-05
QR_4 1787064789.442413000 1.015922   -0.685646 0.99764 -0.0239274   0.0959637 1.37988 0.0001   2.8e-05
HR_6 1787064789.452413000 1.000000   9.24677e-13 0.233641 -4.16957e-12   3.97301e-08 -3.75949e-17 0.0001   0.000276
QR_4 1787064789.452413000 1.015829   -0.690596 0.997674 -0.0224885   0.0943663 1.38149 0.0001   0.000276
HR_6 1787064789.462413000 1.000000   9.24913e-13 0.233647 -4.17062e-12   3.97402e-08 -3.75688e-17 0.0001   3.8e-05
QR_4 1787064789.462413000 1.015782   -0.693506 0.997718 -0.0221499   0.0936292 1.38268 0.0001   3.8e-05
HR_6 1787064789.472413000 1.000000   9.25288e-13 0.233657 -4.17239e-12   3.9757e-08 -3.76046e-17 0.0001   9e-06
QR_4 1787064789.472413000 1.015752   -0.698203 0.997711 -0.021158   0.0927231 1.38625 0.0001   9e-06
HR_6 1787064789.482413000 1.000000   9.25718e-13 0.233667 -4.17415e-12   3.97738e-08 -3.766e-17 0.0001   1.7e-05
QR_4 1787064789.482413000 1.015739   -0.702837 0.997655 -0.0195624   0.0915517 1.38982 0.0001   1.7e-05
HR_6 1787064789.492413000 1.000000   9.26051e-13 0.233675 -4.17556e-12   3.97872e-08 -3.76287e-17 0.0001   3e-05
QR_4 1787064789.492413000 1.015696   -0.70642 0.997603 -0.0191177   0.091034 1.39274 0.0001   3e-05
HR_6 1787064789.502413000 1.000000   9.26384e-13 0.233683 -4.17697e-12   3.98006e-08 -3.76572e-17 0.0001   2.9e-05
QR_4 1787064789.502413000 1.015640   -0.709898 0.99751 -0.0187514   0.0909864 1.39577 0.0001   2.9e-05
HR_6 1787064789.512413000 1.000000   9.268e-13 0.233693 -4.17874e-12   3.98174e-08 -3.7672e-17 0.0001   2e-05
QR_4 1787064789.512413000 1.015606   -0.71423 0.997378 -0.0183447   0.0904028 1.39921 0.0001   2e-05
HR_6 1787064789.522413000 1.000000   9.27036e-13 0.233699 -4.17979e-12   3.98275e-08 -3.75956e-17 0.0001   2.9e-05
QR_4 1787064789.522413000 1.015567   -0.716773 0.997283 -0.0179666   0.0897886 1.40108 0.0001   2.9e-05
HR_6 1787064789.532413000 1.000000   9.27369e-13 0.233707 -4.1812e-12   3.9841e-08 -3.76674e-17 0.0001   3.3e-05
QR_4 1787064789.532413000 1.015503   -0.720084 0.997136 -0.0170005   0.089052 1.40364 0.0001   3.3e-05
HR_6 1787064789.542414000 1.000000   9.278e-13 0.233717 -4.18297e-12   3.98578e-08 -3.77096e-17 0.0001   5e-05
QR_4 1787064789.542414000 1.015487   -0.724171 0.996931 -0.0151577   0.0877073 1.4069 0.0001   5e-05
HR_6 1787064789.552414000 1.000000   9.28133e-13 0.233725 -4.18438e-12   3.98712e-08 -3.77337e-17 0.0001   0.000736
QR_4 1787064789.552414000 1.015445   -0.727374 0.996703 -0.0131868   0.0864426 1.40948 0.0001   0.000736
HR_6 1787064789.562414000 1.000000   9.28466e-13 0.233733 -4.18579e-12   3.98847e-08 -3.78085e-17 0.0001   0.000117
QR_4 1787064789.562414000 1.015399   -0.730506 0.996422 -0.011864   0.0853345 1.41216 0.0001   0.000117
HR_6 1787064789.572414000 1.000000   9.2884e-13 0.233743 -4.18755e-12   3.99015e-08 -3.78266e-17 0.0001   0.000102
QR_4 1787064789.572414000 1.015380   -0.734356 0.996085 -0.0103164   0.0835971 1.41519 0.0001   0.000102
HR_6 1787064789.582414000 1.000000   9.29271e-13 0.233753 -4.18932e-12   3.99183e-08 -3.77804e-17 0.0001   3e-06
QR_4 1787064789.582414000 1.015365   -0.738138 0.995725 -0.00944063   0.0817027 1.41851 0.0001   3e-06
HR_6 1787064789.592414000 1.000000   9.2959e-13 0.233761 -4.19073e-12   3.99317e-08 -3.77752e-17 0.0001   2.8e-05
QR_4 1787064789.592414000 1.015365   -0.7411 0.995413 -0.00907285   0.0802549 1.4213 0.0001   2.8e-05
HR_6 1787064789.602414000 1.000000   9.29923e-13 0.233769 -4.19214e-12   3.99451e-08 -3.77655e-17 0.0001   5e-06
QR_4 1787064789.602414000 1.015364   -0.744027 0.995144 -0.00907399   0.0787536 1.42344 0.0001   5e-06
HR_6 1787064789.612414000 1.000000   9.30256e-13 0.233777 -4.19355e-12   3.99586e-08 -3.77686e-17 0.0001   1.3e-05
QR_4 1787064789.612414000 1.015360   -0.746898 0.994772 -0.00926717   0.0766701 1.42627 0.0001   1.3e-05
HR_6 1787064789.622414000 1.000000   9.30686e-13 0.233787 -4.19531e-12   3.99754e-08 -3.77368e-17 0.0001   2.8e-05
QR_4 1787064789.622414000 1.015369   -0.750392 0.994282 -0.00960028   0.0743328 1.43093 0.0001   2.8e-05
HR_6 1787064789.632414000 1.000000   9.31061e-13 0.233797 -4.19708e-12   3.99922e-08 -3.77473e-17 0.0001   4.3e-05
QR_4 1787064789.632414000 1.015402   -0.753832 0.993785 -0.0100836   0.072197 1.43467 0.0001   4.3e-05
HR_6 1787064789.642415000 1.000000   9.31491e-13 0.233807 -4.19884e-12   4.0009e-08 -3.77171e-17 0.0001   0.003433
QR_4 1787064789.642415000 1.015440   -0.757191 0.993319 -0.0105268   0.0700541 1.43902 0.0001   0.003433
HR_6 1787064789.652415000 1.000000   9.31727e-13 0.233813 -4.1999e-12   4.00191e-08 -3.771e-17 0.0001   4.6e-05
QR_4 1787064789.652415000 1.015463   -0.759168 0.993067 -0.0106101   0.068533 1.44149 0.0001   4.6e-05
HR_6 1787064789.662415000 1.000000   9.32143e-13 0.233823 -4.20166e-12   4.00359e-08 -3.77114e-17 0.0001   4.7e-05
QR_4 1787064789.662415000 1.015493   -0.762471 0.992685 -0.010505   0.0662674 1.44521 0.0001   4.7e-05
HR_6 1787064789.672415000 1.000000   9.32573e-13 0.233833 -4.20342e-12   4.00527e-08 -3.76979e-17 0.0001   0.001149
QR_4 1787064789.672415000 1.015468   -0.765696 0.992302 -0.0104138   0.064255 1.44847 0.0001   0.001149
