name ts   x y z   roll pitch yaw  err delay
QR_4 1787068306.718150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068306.728150000 0.744490   0.209938 0.25542 0.100319   0.00823984 0.928053 0.0001   5.3e-05
QR_4 1787068306.728150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.3e-05
HR_6 1787068306.738150000 0.746111   0.202902 0.255444 0.0999965   0.0075392 0.933496 0.0001   4.9e-05
QR_4 1787068306.738150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.9e-05
HR_6 1787068306.748150000 0.747083   0.198703 0.255472 0.0995316   0.00664521 0.936269 0.0001   6.8e-05
QR_4 1787068306.748150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.8e-05
HR_6 1787068306.758150000 0.749048   0.190295 0.255463 0.0981198   0.00465837 0.941619 0.0001   7e-06
QR_4 1787068306.758150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7e-06
HR_6 1787068306.768150000 0.750354   0.184703 0.255426 0.0971191   0.00352622 0.944933 0.0001   2e-05
QR_4 1787068306.768150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2e-05
HR_6 1787068306.778150000 0.752004   0.177759 0.255358 0.0955747   0.00187667 0.948477 0.0001   0.000297
QR_4 1787068306.778150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000297
HR_6 1787068306.788150000 0.752989   0.173584 0.255319 0.094819   0.00111715 0.95096 0.0001   2.5e-05
QR_4 1787068306.788150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.5e-05
HR_6 1787068306.798150000 0.755000   0.165221 0.255284 0.0934921   -0.000486745 0.956392 0.0001   2.6e-05
QR_4 1787068306.798150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.6e-05
HR_6 1787068306.808150000 0.756698   0.158278 0.255242 0.0924918   -0.0016347 0.960766 0.0001   3.4e-05
QR_4 1787068306.808150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.4e-05
HR_6 1787068306.818151000 0.758399   0.151298 0.255217 0.0912213   -0.00326921 0.965707 0.0001   0.000212
QR_4 1787068306.818151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000212
HR_6 1787068306.828151000 0.759732   0.145729 0.255216 0.0905976   -0.0043971 0.96921 0.0001   0.002054
QR_4 1787068306.828151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002054
HR_6 1787068306.838151000 0.761332   0.138804 0.255295 0.0902622   -0.00567412 0.972923 0.0001   1.1e-05
QR_4 1787068306.838151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.1e-05
HR_6 1787068306.848131000 0.762582   0.133252 0.255395 0.090131   -0.00657832 0.975972 0.0001   3e-06
QR_4 1787068306.848131000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-06
HR_6 1787068306.858132000 0.764448   0.124905 0.255436 0.0895556   -0.00826513 0.980193 0.0001   4.1e-05
QR_4 1787068306.858132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.1e-05
HR_6 1787068306.868132000 0.766039   0.117983 0.255435 0.0882909   -0.00877166 0.984314 0.0001   5.3e-05
QR_4 1787068306.868132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.3e-05
HR_6 1787068306.878132000 0.767351   0.112399 0.255352 0.0876688   -0.00922737 0.987714 0.0001   6e-05
QR_4 1787068306.878132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068306.888132000 0.768984   0.105431 0.255221 0.0871248   -0.00957682 0.991395 0.0001   9.1e-05
QR_4 1787068306.888132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   9.1e-05
HR_6 1787068306.898132000 0.770264   0.0998815 0.255137 0.0859918   -0.00926423 0.995178 0.0001   7e-05
QR_4 1787068306.898132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7e-05
HR_6 1787068306.908132000 0.771567   0.0942962 0.254953 0.0851429   -0.00935571 0.999303 0.0001   7.4e-05
QR_4 1787068306.908132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.4e-05
HR_6 1787068306.918132000 0.773200   0.087348 0.254744 0.0841961   -0.00970724 1.004 0.0001   6.1e-05
QR_4 1787068306.918132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.1e-05
HR_6 1787068306.928132000 0.774758   0.0804348 0.254652 0.0826322   -0.0096816 1.00886 0.0001   6.8e-05
QR_4 1787068306.928132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.8e-05
HR_6 1787068306.938132000 0.776362   0.0734952 0.254444 0.0807898   -0.0103272 1.01347 0.0001   4.8e-05
QR_4 1787068306.938132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.8e-05
HR_6 1787068306.948132000 0.778037   0.0665441 0.254123 0.0786945   -0.0113505 1.01789 0.0001   0.000128
QR_4 1787068306.948132000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000128
HR_6 1787068306.958133000 0.779366   0.0609291 0.253815 0.0767484   -0.0119651 1.02166 0.0001   7.2e-05
QR_4 1787068306.958133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.2e-05
HR_6 1787068306.968133000 0.780648   0.055396 0.253663 0.0755458   -0.0123239 1.02491 0.0001   0.000735
QR_4 1787068306.968133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000735
HR_6 1787068306.978133000 0.782197   0.0485559 0.253613 0.0748166   -0.0124638 1.02882 0.0001   0.001235
QR_4 1787068306.978133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001235
HR_6 1787068306.988133000 0.783101   0.0444332 0.253577 0.0740398   -0.0125276 1.03105 0.0001   5e-05
QR_4 1787068306.988133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-05
HR_6 1787068306.998133000 0.784302   0.0389037 0.253456 0.0727128   -0.013958 1.034 0.0001   0.000194
QR_4 1787068306.998133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000194
HR_6 1787068307.008133000 0.785838   0.0319984 0.253316 0.0707764   -0.0161433 1.03725 0.0001   0.003154
QR_4 1787068307.008133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003154
HR_6 1787068307.018133000 0.786740   0.027885 0.253276 0.0693297   -0.0175531 1.03931 0.0001   7.5e-05
QR_4 1787068307.018133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.5e-05
HR_6 1787068307.028133000 0.788218   0.0210417 0.253162 0.0677436   -0.0200586 1.0434 0.0001   3.2e-05
QR_4 1787068307.028133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.2e-05
HR_6 1787068307.038133000 0.789680   0.0142469 0.25315 0.0664523   -0.0217146 1.04743 0.0001   8.3e-05
QR_4 1787068307.038133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.3e-05
HR_6 1787068307.048133000 0.790546   0.0101654 0.253146 0.0657818   -0.0224973 1.04966 0.0001   6.9e-05
QR_4 1787068307.048133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.9e-05
HR_6 1787068307.058134000 0.791936   0.00337642 0.253208 0.0647957   -0.0246173 1.05302 0.0001   5.9e-05
QR_4 1787068307.058134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.9e-05
HR_6 1787068307.068134000 0.793645   -0.00477479 0.253236 0.0642041   -0.0270604 1.0573 0.0001   5.8e-05
QR_4 1787068307.068134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.8e-05
HR_6 1787068307.078134000 0.794449   -0.00880381 0.25331 0.0641462   -0.0279306 1.05919 0.0001   7.8e-05
QR_4 1787068307.078134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.8e-05
HR_6 1787068307.088134000 0.795958   -0.0168258 0.253577 0.0639676   -0.0291306 1.06252 0.0001   0.000442
QR_4 1787068307.088134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000442
HR_6 1787068307.098134000 0.797000   -0.022187 0.253655 0.0637707   -0.0297085 1.06509 0.0001   7.7e-05
QR_4 1787068307.098134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.7e-05
HR_6 1787068307.108134000 0.798343   -0.028966 0.253668 0.0629902   -0.030203 1.06816 0.0001   7.2e-05
QR_4 1787068307.108134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.2e-05
HR_6 1787068307.118134000 0.799457   -0.0344381 0.253616 0.062759   -0.0310199 1.07072 0.0001   0.000154
QR_4 1787068307.118134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000154
HR_6 1787068307.128134000 0.801179   -0.0427113 0.253398 0.062151   -0.0322201 1.07476 0.0001   6e-05
QR_4 1787068307.128134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068307.138134000 0.802517   -0.0495602 0.253314 0.0612133   -0.03236 1.07749 0.0001   7.1e-05
QR_4 1787068307.138134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.1e-05
HR_6 1787068307.148134000 0.803822   -0.0564182 0.253218 0.0605118   -0.03207 1.07972 0.0001   0.000116
QR_4 1787068307.148134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000116
HR_6 1787068307.158135000 0.804885   -0.0619167 0.253068 0.0599308   -0.0318306 1.08207 0.0001   0.000175
QR_4 1787068307.158135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000175
HR_6 1787068307.168135000 0.806150   -0.0687601 0.252955 0.0597157   -0.0314302 1.08403 0.0001   5.5e-05
QR_4 1787068307.168135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.5e-05
HR_6 1787068307.178135000 0.807586   -0.0768847 0.25291 0.0598398   -0.0303728 1.08618 0.0001   3.5e-05
QR_4 1787068307.178135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.5e-05
HR_6 1787068307.188135000 0.808531   -0.0823076 0.252848 0.0596251   -0.0302312 1.08819 0.0001   3.4e-05
QR_4 1787068307.188135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.4e-05
HR_6 1787068307.198135000 0.809441   -0.0877217 0.252863 0.0591804   -0.030844 1.0904 0.0001   2.9e-05
QR_4 1787068307.198135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.9e-05
HR_6 1787068307.208135000 0.810623   -0.0945257 0.252788 0.0585108   -0.031224 1.09288 0.0001   2.4e-05
QR_4 1787068307.208135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.4e-05
HR_6 1787068307.218135000 0.811817   -0.101387 0.252599 0.0572419   -0.0313632 1.09622 0.0001   0.000108
QR_4 1787068307.218135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000108
HR_6 1787068307.228135000 0.812529   -0.1055 0.252462 0.0566112   -0.0313161 1.09822 0.0001   5.6e-05
QR_4 1787068307.228135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068307.238135000 0.813741   -0.112346 0.252216 0.0557949   -0.0304138 1.10101 0.0001   3.1e-05
QR_4 1787068307.238135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.1e-05
HR_6 1787068307.248135000 0.815122   -0.120517 0.251978 0.0542702   -0.0284518 1.10473 0.0001   5.5e-05
QR_4 1787068307.248135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.5e-05
HR_6 1787068307.258136000 0.816092   -0.125992 0.251709 0.0538624   -0.0276742 1.10698 0.0001   6.5e-05
QR_4 1787068307.258136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.5e-05
HR_6 1787068307.268136000 0.817250   -0.132749 0.251516 0.0534625   -0.0266246 1.10965 0.0001   0.000109
QR_4 1787068307.268136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000109
HR_6 1787068307.278136000 0.818133   -0.138154 0.251404 0.0526674   -0.0254013 1.11175 0.0001   5.5e-05
QR_4 1787068307.278136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.5e-05
HR_6 1787068307.288136000 0.819259   -0.144927 0.251145 0.0522112   -0.024798 1.11476 0.0001   6.8e-05
QR_4 1787068307.288136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.8e-05
HR_6 1787068307.298136000 0.820340   -0.15164 0.251005 0.0515574   -0.0241891 1.11777 0.0001   3.1e-05
QR_4 1787068307.298136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.1e-05
HR_6 1787068307.308136000 0.821389   -0.158366 0.250856 0.0503157   -0.0226305 1.12053 0.0001   6.4e-05
QR_4 1787068307.308136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.4e-05
HR_6 1787068307.318136000 0.822461   -0.165115 0.250577 0.0494918   -0.0213632 1.12378 0.0001   0.000702
QR_4 1787068307.318136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000702
HR_6 1787068307.328136000 0.823126   -0.169168 0.25034 0.0491455   -0.0200428 1.12585 0.0001   7.1e-05
QR_4 1787068307.328136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.1e-05
HR_6 1787068307.338136000 0.824032   -0.174589 0.249918 0.0486888   -0.0177905 1.12839 0.0001   6.4e-05
QR_4 1787068307.338136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.4e-05
HR_6 1787068307.348136000 0.825269   -0.18262 0.249449 0.047923   -0.0145139 1.1323 0.0001   0.002219
QR_4 1787068307.348136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002219
HR_6 1787068307.358137000 0.825659   -0.18528 0.249325 0.0476738   -0.0136466 1.1336 0.0001   5.7e-05
QR_4 1787068307.358137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.7e-05
HR_6 1787068307.368137000 0.826614   -0.191902 0.249056 0.0466652   -0.012519 1.13634 0.0001   7.5e-05
QR_4 1787068307.368137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.5e-05
HR_6 1787068307.378137000 0.827363   -0.197204 0.248892 0.0458717   -0.0115697 1.13869 0.0001   4.5e-05
QR_4 1787068307.378137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.5e-05
HR_6 1787068307.388137000 0.827955   -0.20118 0.248756 0.0452424   -0.010466 1.14039 0.0001   0.000222
QR_4 1787068307.388137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000222
HR_6 1787068307.398137000 0.829202   -0.209155 0.24845 0.0438899   -0.00784715 1.14385 0.0001   6.3e-05
QR_4 1787068307.398137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.3e-05
HR_6 1787068307.408137000 0.830045   -0.214522 0.248166 0.043519   -0.00628419 1.14648 0.0001   0.000137
QR_4 1787068307.408137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000137
HR_6 1787068307.418137000 0.830900   -0.219921 0.24783 0.0433737   -0.0051978 1.14916 0.0001   7.7e-05
QR_4 1787068307.418137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.7e-05
HR_6 1787068307.428137000 0.831938   -0.226591 0.247526 0.0421671   -0.00437956 1.15254 0.0001   6e-05
QR_4 1787068307.428137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068307.438137000 0.833093   -0.234559 0.247315 0.0404778   -0.00379904 1.1564 0.0001   5.5e-05
QR_4 1787068307.438137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.5e-05
HR_6 1787068307.448137000 0.834034   -0.241222 0.24701 0.0390472   -0.00293101 1.15967 0.0001   0.001
QR_4 1787068307.448137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001
HR_6 1787068307.458138000 0.835036   -0.247875 0.246626 0.0375763   -0.00267764 1.16329 0.0001   3.9e-05
QR_4 1787068307.458138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068307.468138000 0.835789   -0.25319 0.246437 0.0367693   -0.00300358 1.16614 0.0001   6.1e-05
QR_4 1787068307.468138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.1e-05
HR_6 1787068307.478138000 0.836326   -0.257146 0.246326 0.0356161   -0.00292519 1.16841 0.0001   0.000693
QR_4 1787068307.478138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000693
HR_6 1787068307.488138000 0.837267   -0.263708 0.246041 0.0340078   -0.0025778 1.17248 0.0001   5.3e-05
QR_4 1787068307.488138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.3e-05
HR_6 1787068307.498138000 0.838032   -0.268971 0.245786 0.0329282   -0.00233395 1.17557 0.0001   7.4e-05
QR_4 1787068307.498138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.4e-05
HR_6 1787068307.508138000 0.838951   -0.275493 0.245381 0.0306291   -0.00109884 1.17933 0.0001   3.3e-05
QR_4 1787068307.508138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.3e-05
HR_6 1787068307.518138000 0.839686   -0.280684 0.244956 0.0283568   0.00011441 1.1825 0.0001   4.9e-05
QR_4 1787068307.518138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.9e-05
HR_6 1787068307.528138000 0.840760   -0.288453 0.244371 0.0266096   0.00146758 1.18701 0.0001   0.003245
QR_4 1787068307.528138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003245
HR_6 1787068307.538138000 0.841364   -0.2935 0.244212 0.0260511   0.00262646 1.1899 0.0001   5.5e-05
QR_4 1787068307.538138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.5e-05
HR_6 1787068307.548138000 0.841961   -0.298536 0.243993 0.0256903   0.00359432 1.1929 0.0001   0.001568
QR_4 1787068307.548138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001568
HR_6 1787068307.558139000 0.842657   -0.304749 0.243802 0.0249808   0.00460905 1.19629 0.0001   5e-06
QR_4 1787068307.558139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-06
HR_6 1787068307.568139000 0.843160   -0.309699 0.243669 0.0244639   0.00475387 1.19898 0.0001   3.9e-05
QR_4 1787068307.568139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068307.578139000 0.843625   -0.314586 0.243569 0.0238302   0.00508618 1.20177 0.0001   5.8e-05
QR_4 1787068307.578139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.8e-05
HR_6 1787068307.588139000 0.844141   -0.32058 0.243536 0.0241837   0.00573659 1.20482 0.0001   0.001662
QR_4 1787068307.588139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001662
HR_6 1787068307.598139000 0.844611   -0.326487 0.243589 0.0249633   0.00643459 1.2075 0.0001   3.7e-05
QR_4 1787068307.598139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.7e-05
HR_6 1787068307.608139000 0.845008   -0.332312 0.243702 0.0255155   0.00736116 1.21021 0.0001   0.003226
QR_4 1787068307.608139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003226
HR_6 1787068307.618139000 0.845233   -0.335817 0.243731 0.0253336   0.00752698 1.21204 0.0001   6.3e-05
QR_4 1787068307.618139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.3e-05
HR_6 1787068307.628139000 0.845722   -0.342879 0.243658 0.0249951   0.0068119 1.21607 0.0001   6.8e-05
QR_4 1787068307.628139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.8e-05
HR_6 1787068307.638139000 0.846046   -0.347582 0.24353 0.0247363   0.00655464 1.21887 0.0001   3.7e-05
QR_4 1787068307.638139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.7e-05
HR_6 1787068307.648139000 0.846277   -0.351074 0.24346 0.0243767   0.00690182 1.22112 0.0001   4.7e-05
QR_4 1787068307.648139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.7e-05
HR_6 1787068307.658140000 0.846727   -0.358019 0.243321 0.0242871   0.00803954 1.22578 0.0001   4.4e-05
QR_4 1787068307.658140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068307.668140000 0.847045   -0.363726 0.243262 0.0246336   0.0091636 1.22935 0.0001   0.001611
QR_4 1787068307.668140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001611
HR_6 1787068307.678140000 0.847298   -0.368246 0.243212 0.0248528   0.0100337 1.23185 0.0001   0.000359
QR_4 1787068307.678140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000359
HR_6 1787068307.688140000 0.847585   -0.373871 0.243142 0.0244933   0.0101277 1.23495 0.0001   0.000195
QR_4 1787068307.688140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000195
HR_6 1787068307.698140000 0.847755   -0.378316 0.243109 0.0239047   0.0100195 1.23733 0.0001   0.000149
QR_4 1787068307.698140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000149
HR_6 1787068307.708140000 0.847967   -0.383854 0.24304 0.0233816   0.00952346 1.24028 0.0001   0.000246
QR_4 1787068307.708140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000246
HR_6 1787068307.718140000 0.848134   -0.389288 0.243069 0.0236405   0.00927888 1.24294 0.0001   0.000185
QR_4 1787068307.718140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000185
HR_6 1787068307.728140000 0.848180   -0.393551 0.243229 0.0240314   0.00937455 1.24547 0.0001   0.000112
QR_4 1787068307.728140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000112
HR_6 1787068307.738140000 0.848227   -0.397777 0.243302 0.0238434   0.00958164 1.24787 0.0001   1e-05
QR_4 1787068307.738140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1e-05
HR_6 1787068307.748140000 0.848333   -0.403047 0.243286 0.0234849   0.00972001 1.25088 0.0001   4.2e-05
QR_4 1787068307.748140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.2e-05
HR_6 1787068307.758141000 0.848482   -0.408358 0.24318 0.0245847   0.00953114 1.2539 0.0001   0.000958
QR_4 1787068307.758141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000958
HR_6 1787068307.768141000 0.848491   -0.412457 0.243262 0.0251473   0.00977875 1.25592 0.0001   3.9e-05
QR_4 1787068307.768141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068307.778141000 0.848486   -0.416497 0.243397 0.0260246   0.0100942 1.25767 0.0001   1.3e-05
QR_4 1787068307.778141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.3e-05
HR_6 1787068307.788141000 0.848442   -0.422465 0.243685 0.0266397   0.00939677 1.26069 0.0001   2.5e-05
QR_4 1787068307.788141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.5e-05
HR_6 1787068307.798141000 0.848412   -0.427413 0.243797 0.0272767   0.00860325 1.26287 0.0001   0.002883
QR_4 1787068307.798141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002883
HR_6 1787068307.808141000 0.848387   -0.431346 0.243847 0.0274313   0.00799036 1.26491 0.0001   7.3e-05
