# pom logged on Tue Aug 18 15:51:37 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1787068304.557744000 0 1 1 1 1 1 0.742867 0.795309 0.247591 -0.0919332 0.0502982 -0.187784 0.0421361 0.0629374 -0.0317119 0.100798 -0.0661381 0.0384281 0.126564 0.337642 -0.545288 1.33211e-08 1.33208e-08 1.2236e-08 1.37918e-07 1.37575e-07 1.50055e-07 1.23646e-06 1.23632e-06 1.05893e-06 1.23646e-06 1.23632e-06 1.05893e-06 0.0175512 0.0175512 0.0175443
1787068304.558967000 0 1 1 1 1 1 0.74292 0.795387 0.247551 -0.0918096 0.0502607 -0.187713 0.0426216 0.0635541 -0.0326732 0.0993876 -0.062866 0.0410779 0.169263 0.363952 -0.58331 1.35266e-08 1.35262e-08 1.24079e-08 1.27528e-07 1.27211e-07 1.39664e-07 1.18111e-06 1.18096e-06 1.00109e-06 1.18111e-06 1.18096e-06 1.00109e-06 0.0148267 0.0148267 0.0148198
1787068304.559775000 0 1 1 1 1 1 0.742916 0.795274 0.247706 -0.0915453 0.0502458 -0.187675 0.0426006 0.0625962 -0.0317661 0.0942241 -0.0614927 0.0383101 0.184147 0.332734 -0.515636 1.20372e-08 1.20368e-08 1.11513e-08 8.4137e-08 8.39302e-08 9.62769e-08 9.46647e-07 9.46512e-07 7.86111e-07 9.46647e-07 9.46512e-07 7.86111e-07 0.00496301 0.004963 0.00495622
1787068304.560719000 0 1 1 1 1 1 0.742957 0.795334 0.247676 -0.091447 0.0502053 -0.187634 0.0427744 0.0629102 -0.0322528 0.0942241 -0.0614927 0.0383101 0.184147 0.332734 -0.515636 1.21807e-08 1.21804e-08 1.12727e-08 9.52777e-08 9.50432e-08 1.07416e-07 1.01055e-06 1.01041e-06 8.48194e-07 1.01055e-06 1.01041e-06 8.48194e-07 0.0093661 0.00936609 0.00935931
1787068304.561772000 0 1 1 1 1 1 0.743001 0.795399 0.247644 -0.0913511 0.0501545 -0.187603 0.0428137 0.0630012 -0.0323013 0.0920274 -0.0619901 0.0361476 0.162434 0.296362 -0.446297 1.23426e-08 1.23422e-08 1.14094e-08 9.91336e-08 9.88899e-08 1.11275e-07 1.01365e-06 1.01351e-06 8.49199e-07 1.01365e-06 1.01351e-06 8.49199e-07 0.00988187 0.00988186 0.00987501
1787068304.562733000 0 1 1 1 1 1 0.743042 0.795459 0.247613 -0.0912673 0.0500861 -0.187596 0.0428432 0.0632322 -0.032507 0.0882707 -0.0666202 0.0298148 0.142459 0.287896 -0.411107 1.24921e-08 1.24917e-08 1.15355e-08 9.84324e-08 9.81912e-08 1.10576e-07 1.00962e-06 1.00948e-06 8.4322e-07 1.00962e-06 1.00948e-06 8.4322e-07 0.00971217 0.00971216 0.00970522
1787068304.563738000 0 1 1 1 1 1 0.743085 0.795523 0.247581 -0.091176 0.0500107 -0.187589 0.042879 0.06357 -0.0328386 0.0855612 -0.0715566 0.0241371 0.124563 0.295964 -0.397509 1.26505e-08 1.26501e-08 1.16689e-08 9.85817e-08 9.83408e-08 1.10725e-07 1.01215e-06 1.01201e-06 8.43696e-07 1.01215e-06 1.01201e-06 8.43696e-07 0.00975383 0.00975382 0.0097468
1787068304.564735000 0 1 1 1 1 1 0.743128 0.795587 0.247547 -0.0911018 0.0499503 -0.187595 0.0429468 0.0639985 -0.033361 0.0806725 -0.0719478 0.017208 0.114896 0.318829 -0.419128 1.28096e-08 1.28092e-08 1.18027e-08 9.85796e-08 9.83392e-08 1.10723e-07 1.01498e-06 1.01484e-06 8.44489e-07 1.01498e-06 1.01484e-06 8.44489e-07 0.0097352 0.00973519 0.0097281
1787068304.565757000 0 1 1 1 1 1 0.743171 0.795653 0.247512 -0.0910309 0.0498915 -0.187606 0.0430335 0.0644976 -0.0340155 0.0757836 -0.0714141 0.0106429 0.109578 0.348831 -0.45827 1.29748e-08 1.29744e-08 1.19416e-08 9.91448e-08 9.89036e-08 1.11288e-07 1.02098e-06 1.02084e-06 8.48403e-07 1.02098e-06 1.02084e-06 8.48403e-07 0.00985792 0.00985791 0.00985081
1787068304.568716000 0 1 1 1 1 1 0.743297 0.795844 0.247412 -0.0908724 0.0497498 -0.187628 0.0429197 0.0651584 -0.0347556 0.0618894 -0.0651798 0.00167397 0.0526309 0.300519 -0.378187 1.34681e-08 1.34676e-08 1.23556e-08 2.13892e-07 2.13369e-07 2.26036e-07 1.51108e-06 1.51093e-06 1.33243e-06 1.51108e-06 1.51093e-06 1.33243e-06 0.0254503 0.0254503 0.0254432
1787068304.569739000 0 1 1 1 1 1 0.743293 0.795731 0.247567 -0.0907046 0.0497384 -0.187679 0.0420577 0.0636249 -0.0330101 0.0491231 -0.0582961 -0.00701586 -0.029787 0.211342 -0.238705 1.20193e-08 1.2019e-08 1.11333e-08 1.45053e-07 1.447e-07 1.5717e-07 1.18573e-06 1.18558e-06 1.02591e-06 1.18573e-06 1.18558e-06 1.02591e-06 0.015082 0.015082 0.0150751
1787068304.570714000 0 1 1 1 1 1 0.743334 0.795793 0.247535 -0.0906468 0.0496915 -0.187683 0.0420287 0.0638309 -0.0332428 0.0491231 -0.0582961 -0.00701586 -0.029787 0.211342 -0.238705 1.21689e-08 1.21685e-08 1.12601e-08 1.8437e-07 1.8392e-07 1.96479e-07 1.35942e-06 1.35928e-06 1.1977e-06 1.35942e-06 1.35928e-06 1.1977e-06 0.0195915 0.0195915 0.0195846
1787068304.571716000 0 1 1 1 1 1 0.743374 0.795855 0.247504 -0.0906582 0.0496161 -0.187672 0.0415045 0.0634825 -0.0328296 0.0380358 -0.0603204 -0.00417548 -0.100869 0.130807 -0.144909 1.23202e-08 1.23198e-08 1.13874e-08 1.28444e-07 1.28133e-07 1.40603e-07 1.1576e-06 1.15745e-06 9.9366e-07 1.1576e-06 1.15745e-06 9.9366e-07 0.0161529 0.0161529 0.0161456
1787068304.575746000 0 1 1 1 1 1 0.743543 0.796113 0.247369 -0.090603 0.04937 -0.187661 0.0417725 0.0642695 -0.0335901 0.0211331 -0.0613476 -0.00121334 -0.0260325 0.16029 -0.165392 1.29611e-08 1.29606e-08 1.19273e-08 2.2345e-07 2.22911e-07 2.35611e-07 1.56631e-06 1.56617e-06 1.39394e-06 1.56631e-06 1.56617e-06 1.39394e-06 0.0267556 0.0267556 0.0267482
1787068304.576715000 0 1 1 1 1 1 0.743588 0.796176 0.247338 -0.0906297 0.0493156 -0.187678 0.0427648 0.0644537 -0.0333806 0.0131653 -0.0598144 -0.00332669 0.0976244 0.163788 -0.120454 1.31202e-08 1.31197e-08 1.20609e-08 2.262e-07 2.25656e-07 2.38361e-07 1.56068e-06 1.56054e-06 1.38627e-06 1.56068e-06 1.56054e-06 1.38627e-06 0.0219791 0.0219791 0.0219716
1787068304.577724000 0 1 1 1 1 1 0.743632 0.796241 0.247305 -0.0906053 0.0492588 -0.18768 0.0428633 0.0646189 -0.0335022 0.0131653 -0.0598144 -0.00332669 0.0976244 0.163788 -0.120454 1.32917e-08 1.32913e-08 1.22055e-08 2.93611e-07 2.92905e-07 3.05772e-07 1.85027e-06 1.85012e-06 1.67372e-06 1.85027e-06 1.85012e-06 1.67372e-06 0.0267273 0.0267273 0.0267198
1787068304.579532000 0 1 1 1 1 1 0.743713 0.79636 0.247243 -0.0905682 0.0491775 -0.187711 0.0438149 0.065298 -0.033996 0.0128645 -0.057281 -0.00651928 0.187659 0.208266 -0.152526 1.35884e-08 1.35879e-08 1.24524e-08 1.31735e-07 1.31422e-07 1.43895e-07 1.25987e-06 1.25972e-06 1.07937e-06 1.25987e-06 1.25972e-06 1.07937e-06 0.0164551 0.0164551 0.0164474
1787068304.582335000 0 1 1 1 1 1 0.743789 0.79635 0.247336 -0.0902276 0.0492211 -0.187733 0.0442501 0.0647806 -0.034007 0.0280926 -0.0349939 -0.00874077 0.211476 0.220597 -0.226584 1.2402e-08 1.24016e-08 1.14533e-08 1.18613e-07 1.1833e-07 1.30785e-07 1.11864e-06 1.1185e-06 9.53505e-07 1.11864e-06 1.1185e-06 9.53505e-07 0.0144478 0.0144478 0.0144404
1787068304.582741000 0 1 1 1 1 1 0.743805 0.796375 0.247325 -0.0902385 0.0492176 -0.187739 0.0439216 0.0643478 -0.0335245 0.023675 -0.0325286 -0.00900157 0.147626 0.140118 -0.138056 1.24646e-08 1.24642e-08 1.15059e-08 9.95077e-08 9.92719e-08 1.11685e-07 1.01941e-06 1.01927e-06 8.5347e-07 1.01941e-06 1.01927e-06 8.5347e-07 0.0102279 0.0102279 0.0102205
1787068304.583708000 0 1 1 1 1 1 0.743848 0.796437 0.247292 -0.0902101 0.0491909 -0.187746 0.0440643 0.0644833 -0.033658 0.023675 -0.0325286 -0.00900157 0.147626 0.140118 -0.138056 1.26174e-08 1.2617e-08 1.16347e-08 1.36492e-07 1.36167e-07 1.48669e-07 1.18323e-06 1.18309e-06 1.01532e-06 1.18323e-06 1.18309e-06 1.01532e-06 0.0169601 0.0169601 0.0169528
1787068304.584897000 0 1 1 1 1 1 0.743897 0.79651 0.247256 -0.0902638 0.0491597 -0.187767 0.0433688 0.0635147 -0.0326577 0.00731013 -0.0293909 -0.0105286 0.0182669 -0.0315527 0.0326757 1.28056e-08 1.28052e-08 1.17928e-08 8.76118e-08 8.74053e-08 9.979e-08 9.80626e-07 9.80486e-07 8.10073e-07 9.80626e-07 9.80486e-07 8.10073e-07 0.00646635 0.00646635 0.0064587
1787068304.585696000 0 1 1 1 1 1 0.743932 0.796561 0.24723 -0.0902537 0.0491377 -0.187775 0.0433834 0.0634895 -0.0326316 0.00731013 -0.0293909 -0.0105286 0.0182669 -0.0315527 0.0326757 1.29347e-08 1.29343e-08 1.19013e-08 9.96314e-08 9.9396e-08 1.1181e-07 1.04312e-06 1.04297e-06 8.70878e-07 1.04312e-06 1.04297e-06 8.70878e-07 0.0103753 0.0103753 0.0103676
1787068304.586713000 0 1 1 1 1 1 0.743976 0.796625 0.247197 -0.0902823 0.0491043 -0.187792 0.0434594 0.0634359 -0.032743 -0.000808674 -0.0289165 -0.0115053 0.0275672 -0.0350486 0.00923976 1.31005e-08 1.31e-08 1.20403e-08 9.93749e-08 9.91405e-08 1.11553e-07 1.03617e-06 1.03604e-06 8.61712e-07 1.03617e-06 1.03604e-06 8.61712e-07 0.0100643 0.0100643 0.0100566
1787068304.587719000 0 1 1 1 1 1 0.74402 0.796689 0.247164 -0.0903231 0.0490853 -0.18782 0.0436533 0.0633987 -0.0325546 -0.00944473 -0.0252854 -0.0144539 0.0552005 -0.0353698 0.0390177 1.32666e-08 1.32661e-08 1.21795e-08 9.94685e-08 9.92341e-08 1.11647e-07 1.03673e-06 1.03659e-06 8.60091e-07 1.03673e-06 1.03659e-06 8.60091e-07 0.00999778 0.00999778 0.00999001
1787068304.588731000 0 1 1 1 1 1 0.744065 0.796753 0.247132 -0.0903703 0.04907 -0.187853 0.0439221 0.0633689 -0.0322045 -0.0174837 -0.0213507 -0.0175347 0.0913205 -0.0343563 0.0917141 1.34357e-08 1.34352e-08 1.2321e-08 9.99938e-08 9.97582e-08 1.12172e-07 1.0414e-06 1.04127e-06 8.62547e-07 1.0414e-06 1.04127e-06 8.62547e-07 0.0100915 0.0100915 0.0100837
1787068304.589780000 0 1 1 1 1 1 0.744052 0.796604 0.247302 -0.0902041 0.0490722 -0.187887 0.0439039 0.0620069 -0.030638 -0.0205173 -0.017592 -0.0212373 0.133394 -0.0249294 0.146211 1.19988e-08 1.19984e-08 1.11098e-08 8.86559e-08 8.84474e-08 1.00837e-07 9.44663e-07 9.44539e-07 7.84437e-07 9.44663e-07 9.44539e-07 7.84437e-07 0.00653853 0.00653853 0.00653089
1787068304.590780000 0 1 1 1 1 1 0.744097 0.796667 0.247272 -0.0902387 0.0490639 -0.187926 0.0443024 0.0620806 -0.0301717 -0.0234999 -0.0143475 -0.0246906 0.178943 -0.00796869 0.201167 1.21499e-08 1.21495e-08 1.12375e-08 9.79861e-08 9.77552e-08 1.10175e-07 9.85555e-07 9.85431e-07 8.23215e-07 9.85555e-07 9.85431e-07 8.23215e-07 0.0100395 0.0100395 0.0100317
1787068304.591769000 0 1 1 1 1 1 0.744141 0.796729 0.247243 -0.090252 0.049025 -0.187966 0.044637 0.0622516 -0.0299519 -0.022946 -0.0186896 -0.0275164 0.206183 0.0229711 0.20477 1.23012e-08 1.23008e-08 1.13651e-08 9.8584e-08 9.83521e-08 1.10781e-07 9.91671e-07 9.91548e-07 8.27211e-07 9.91671e-07 9.91548e-07 8.27211e-07 0.0102005 0.0102005 0.0101927
1787068304.592830000 0 1 1 1 1 1 0.744189 0.796796 0.24721 -0.0902482 0.0489648 -0.188011 0.0449401 0.0627036 -0.0301959 -0.019158 -0.0273177 -0.0310053 0.220044 0.103676 0.114057 1.24654e-08 1.2465e-08 1.15034e-08 8.51156e-08 8.49165e-08 9.73147e-08 9.34727e-07 9.34604e-07 7.67992e-07 9.34727e-07 9.34604e-07 7.67992e-07 0.00569307 0.00569307 0.00568518

1787068304.595729000 0 1 1 1 1 1 0.74432 0.796978 0.247123 -0.090288 0.0488766 -0.188103 0.0455781 0.0630042 -0.0298652 -0.019158 -0.0273177 -0.0310053 0.220044 0.103676 0.114057 1.29297e-08 1.29292e-08 1.1894e-08 2.21226e-07 2.20703e-07 2.33425e-07 1.51764e-06 1.51752e-06 1.34469e-06 1.51764e-06 1.51752e-06 1.34469e-06 0.0262683 0.0262683 0.0262604
1787068304.596777000 0 1 1 1 1 1 0.744367 0.797046 0.247088 -0.0902553 0.0489491 -0.188124 0.045603 0.0635454 -0.0306149 -0.00975767 -0.0138395 -0.0296252 0.193604 0.159358 0.00223343 1.30999e-08 1.30994e-08 1.20366e-08 1.78937e-07 1.78514e-07 1.91137e-07 1.35414e-06 1.35402e-06 1.17896e-06 1.35414e-06 1.35402e-06 1.17896e-06 0.0192557 0.0192557 0.0192478
1787068304.597714000 0 1 1 1 1 1 0.74441 0.797106 0.247059 -0.0902619 0.0489347 -0.188152 0.0457844 0.0636947 -0.0306128 -0.00975767 -0.0138395 -0.0296252 0.193604 0.159358 0.00223343 1.32574e-08 1.32569e-08 1.2169e-08 2.42559e-07 2.41983e-07 2.54758e-07 1.62424e-06 1.62411e-06 1.44701e-06 1.62424e-06 1.62411e-06 1.44701e-06 0.0258285 0.0258285 0.0258206
1787068304.602449000 0 1 1 1 1 1 0.74456 0.797174 0.247127 -0.09027 0.0488467 -0.188348 0.0453272 0.0616182 -0.0293816 -0.0313217 -0.016789 -0.0356159 0.122518 0.00771109 -0.0148242 1.2397e-08 1.23966e-08 1.14428e-08 1.32062e-07 1.31752e-07 1.44244e-07 1.20792e-06 1.2078e-06 1.04178e-06 1.20792e-06 1.2078e-06 1.04178e-06 0.0137591 0.0137591 0.0137511
1787068304.603701000 0 1 1 1 1 1 0.744616 0.797251 0.247091 -0.0903047 0.0488187 -0.188395 0.0454806 0.0616279 -0.0294001 -0.0313217 -0.016789 -0.0356159 0.122518 0.00771109 -0.0148242 1.25959e-08 1.25955e-08 1.16107e-08 1.75835e-07 1.75421e-07 1.88015e-07 1.42213e-06 1.42201e-06 1.25337e-06 1.42213e-06 1.42201e-06 1.25337e-06 0.0192675 0.0192675 0.0192596
1787068304.604694000 0 1 1 1 1 1 0.744662 0.797312 0.247061 -0.0903321 0.0487965 -0.188431 0.0456022 0.0616356 -0.0294149 -0.0313217 -0.016789 -0.0356159 0.122518 0.00771109 -0.0148242 1.27578e-08 1.27573e-08 1.17474e-08 2.40571e-07 2.40004e-07 2.5275e-07 1.71553e-06 1.71541e-06 1.54467e-06 1.71553e-06 1.71541e-06 1.54467e-06 0.0261112 0.0261112 0.0261032
1787068304.606548000 0 1 1 1 1 1 0.744747 0.797425 0.247014 -0.0904079 0.0488135 -0.188495 0.0458396 0.0612621 -0.027955 -0.0329868 -0.0085601 -0.0336596 0.115686 -0.0321183 0.156284 1.30504e-08 1.30498e-08 1.19916e-08 9.89922e-08 9.87612e-08 1.11179e-07 1.07416e-06 1.07404e-06 8.99265e-07 1.07416e-06 1.07404e-06 8.99265e-07 0.00959516 0.00959516 0.009587
1787068304.607721000 0 1 1 1 1 1 0.744799 0.797496 0.246982 -0.0904727 0.0488316 -0.188523 0.04551 0.0610187 -0.027561 -0.0371287 -0.000871871 -0.0308405 0.0448277 -0.0634573 0.188355 1.3244e-08 1.32435e-08 1.21538e-08 1.01677e-07 1.0144e-07 1.13865e-07 1.07595e-06 1.07584e-06 8.98456e-07 1.07595e-06 1.07584e-06 8.98456e-07 0.00872639 0.00872639 0.00871816
1787068304.608694000 0 1 1 1 1 1 0.744843 0.797555 0.246955 -0.0905081 0.048824 -0.188555 0.0455536 0.0609569 -0.0273777 -0.0371287 -0.000871871 -0.0308405 0.0448277 -0.0634573 0.188355 1.34076e-08 1.34071e-08 1.22908e-08 1.22149e-07 1.21863e-07 1.34336e-07 1.17481e-06 1.17469e-06 9.95167e-07 1.17481e-06 1.17469e-06 9.95167e-07 0.0132822 0.0132822 0.013274
1787068304.610292000 0 1 1 1 1 1 0.744841 0.797409 0.247136 -0.0904332 0.0489127 -0.188567 0.0441694 0.0587758 -0.0251582 -0.0465894 0.0169867 -0.0243133 -0.10906 -0.145638 0.290827 1.20589e-08 1.20584e-08 1.11549e-08 9.16414e-08 9.14269e-08 1.03822e-07 9.86705e-07 9.86605e-07 8.2456e-07 9.86705e-07 9.86605e-07 8.2456e-07 0.0075582 0.0075582 0.00755006
1787068304.610742000 0 1 1 1 1 1 0.744861 0.797435 0.247125 -0.0904553 0.0489163 -0.188579 0.0441203 0.0587102 -0.0250273 -0.0465894 0.0169867 -0.0243133 -0.10906 -0.145638 0.290827 1.21275e-08 1.2127e-08 1.12128e-08 9.95804e-08 9.93469e-08 1.1176e-07 1.02523e-06 1.02513e-06 8.62139e-07 1.02523e-06 1.02513e-06 8.62139e-07 0.00993093 0.00993093 0.00992279
1787068304.611771000 0 1 1 1 1 1 0.744906 0.797495 0.247101 -0.0905376 0.0489599 -0.188591 0.0439221 0.0584848 -0.0243926 -0.0515351 0.0251861 -0.0210392 -0.123056 -0.157953 0.345635 1.22854e-08 1.22849e-08 1.1346e-08 1.00995e-07 1.00757e-07 1.13182e-07 1.03063e-06 1.03053e-06 8.65313e-07 1.03063e-06 1.03053e-06 8.65313e-07 0.0102236 0.0102236 0.0102154
1787068304.612756000 0 1 1 1 1 1 0.744949 0.797553 0.247077 -0.0906317 0.0490004 -0.188604 0.0437521 0.0583242 -0.0239334 -0.0584308 0.0318021 -0.0184673 -0.131181 -0.158784 0.365455 1.24385e-08 1.2438e-08 1.1475e-08 1.01182e-07 1.00943e-07 1.13371e-07 1.03293e-06 1.03283e-06 8.65442e-07 1.03293e-06 1.03283e-06 8.65442e-07 0.0101964 0.0101964 0.0101881
1787068304.613781000 0 1 1 1 1 1 0.744994 0.797613 0.247053 -0.0907361 0.0490439 -0.188617 0.0435843 0.0581888 -0.0235351 -0.0653624 0.0377729 -0.0161638 -0.136846 -0.154136 0.369488 1.26e-08 1.25995e-08 1.16109e-08 1.019e-07 1.0166e-07 1.1409e-07 1.03969e-06 1.03959e-06 8.69941e-07 1.03969e-06 1.03959e-06 8.69941e-07 0.0103576 0.0103576 0.0103492
1787068304.614773000 0 1 1 1 1 1 0.745036 0.79767 0.247029 -0.0908222 0.049076 -0.188627 0.0433843 0.0579832 -0.0233522 -0.0680866 0.0398191 -0.0142248 -0.147906 -0.163191 0.337932 1.27583e-08 1.27577e-08 1.17439e-08 1.01815e-07 1.01574e-07 1.14005e-07 1.04317e-06 1.04307e-06 8.7122e-07 1.04317e-06 1.04307e-06 8.7122e-07 0.0103168 0.0103168 0.0103084
1787068304.615767000 0 1 1 1 1 1 0.745079 0.797727 0.247005 -0.0909053 0.0491061 -0.188637 0.0431587 0.0577294 -0.0233001 -0.069743 0.0409152 -0.012529 -0.161494 -0.17903 0.288881 1.29189e-08 1.29183e-08 1.18787e-08 1.01766e-07 1.01526e-07 1.13956e-07 1.04697e-06 1.04687e-06 8.72827e-07 1.04697e-06 1.04687e-06 8.72827e-07 0.01028 0.01028 0.0102716
1787068304.616745000 0 1 1 1 1 1 0.745122 0.797784 0.246982 -0.0909525 0.0491511 -0.188659 0.0431029 0.057456 -0.0233104 -0.0636034 0.0435542 -0.0140404 -0.143742 -0.196125 0.237962 1.30789e-08 1.30783e-08 1.20128e-08 1.01319e-07 1.01079e-07 1.13509e-07 1.04908e-06 1.04898e-06 8.72796e-07 1.04908e-06 1.04898e-06 8.72796e-07 0.0101447 0.0101447 0.0101363
1787068304.617775000 0 1 1 1 1 1 0.745167 0.797842 0.246957 -0.0909931 0.0492029 -0.188686 0.0431473 0.057153 -0.0233602 -0.056479 0.0462714 -0.0160459 -0.110427 -0.213621 0.186875 1.32495e-08 1.3249e-08 1.21557e-08 1.02195e-07 1.01952e-07 1.14385e-07 1.05719e-06 1.05709e-06 8.78654e-07 1.05719e-06 1.05709e-06 8.78654e-07 0.0103385 0.0103385 0.0103301
1787068304.618765000 0 1 1 1 1 1 0.74521 0.797899 0.246934 -0.0910379 0.0492562 -0.188722 0.0432561 0.056972 -0.023114 -0.0520453 0.0492589 -0.0197705 -0.0726136 -0.208312 0.197484 1.34156e-08 1.34151e-08 1.22946e-08 1.02088e-07 1.01845e-07 1.14278e-07 1.06085e-06 1.06075e-06 8.80142e-07 1.06085e-06 1.06075e-06 8.80142e-07 0.0102837 0.0102837 0.0102754
1787068304.619762000 0 1 1 1 1 1 0.745254 0.797956 0.246911 -0.0910941 0.0492744 -0.188753 0.0433687 0.0569746 -0.0228055 -0.0519974 0.0450778 -0.0214226 -0.0404869 -0.171791 0.216888 1.3585e-08 1.35844e-08 1.2436e-08 1.02092e-07 1.01848e-07 1.14282e-07 1.06516e-06 1.06507e-06 8.82241e-07 1.06516e-06 1.06507e-06 8.82241e-07 0.0102612 0.0102612 0.0102529
1787068304.620765000 0 1 1 1 1 1 0.745298 0.798014 0.246889 -0.0911531 0.0492829 -0.188783 0.0434935 0.0571003 -0.0224524 -0.052824 0.0398582 -0.0225208 -0.0117672 -0.120045 0.240429 1.37574e-08 1.37568e-08 1.25799e-08 1.02242e-07 1.01999e-07 1.14432e-07 1.07018e-06 1.07008e-06 8.84981e-07 1.07018e-06 1.07008e-06 8.84981e-07 0.0102743 0.0102742 0.010266
1787068304.621788000 0 1 1 1 1 1 0.745258 0.797813 0.247105 -0.0909825 0.0492833 -0.188785 0.0430682 0.0557193 -0.0210196 -0.0502215 0.0311546 -0.0192361 0.00339526 -0.0536444 0.211944 1.22859e-08 1.22854e-08 1.13442e-08 9.84295e-08 9.8195e-08 1.10627e-07 1.00324e-06 1.00316e-06 8.37185e-07 1.00324e-06 1.00316e-06 8.37185e-07 0.00861894 0.00861894 0.00861086
1787068304.622739000 0 1 1 1 1 1 0.745299 0.797866 0.247086 -0.091035 0.0493034 -0.188806 0.0430715 0.0556683 -0.0208181 -0.0502215 0.0311546 -0.0192361 0.00339526 -0.0536444 0.211944 1.24344e-08 1.24339e-08 1.14693e-08 1.18877e-07 1.18593e-07 1.31074e-07 1.09794e-06 1.09786e-06 9.2985e-07 1.09794e-06 1.09786e-06 9.2985e-07 0.0132091 0.0132091 0.013201
1787068304.627338000 0 1 1 1 1 1 0.745498 0.798124 0.246987 -0.0912121 0.0494255 -0.188825 0.0431964 0.0559533 -0.0208137 -0.0415996 0.0322269 -0.010784 0.0147095 0.00137994 0.111568 1.3186e-08 1.31855e-08 1.21018e-08 3.57458e-07 3.5659e-07 3.69658e-07 2.14831e-06 2.14823e-06 1.9702e-06 2.14831e-06 2.14823e-06 1.9702e-06 0.036728 0.036728 0.0367198
1787068304.628886000 0 1 1 1 1 1 0.745567 0.798214 0.246949 -0.0910752 0.0495392 -0.188657 0.0436013 0.0565162 -0.0218807 -0.017027 0.0362565 0.009093 0.0550812 0.0606485 -0.0194088 1.34459e-08 1.34453e-08 1.23192e-08 3.10473e-07 3.09716e-07 3.22673e-07 1.97161e-06 1.97153e-06 1.79019e-06 1.97161e-06 1.97153e-06 1.79019e-06 0.0282237 0.0282237 0.0282156
1787068304.630204000 0 1 1 1 1 1 0.745533 0.798021 0.247158 -0.0907562 0.0495694 -0.18865 0.0427935 0.054382 -0.0205469 -0.000728957 0.031197 0.00638464 0.0145412 -0.00357327 -0.0183218 1.20437e-08 1.20432e-08 1.1138e-08 1.08635e-07 1.08373e-07 1.20768e-07 1.12316e-06 1.12309e-06 9.60383e-07 1.12316e-06 1.12309e-06 9.60383e-07 0.0113651 0.0113651 0.0113573
1787068304.630696000 0 1 1 1 1 1 0.745554 0.798048 0.247148 -0.0907594 0.0495844 -0.188647 0.0428007 0.0543802 -0.0205559 -0.000728957 0.031197 0.00638464 0.0145412 -0.00357327 -0.0183218 1.21192e-08 1.21188e-08 1.12019e-08 1.20929e-07 1.20636e-07 1.33053e-07 1.18898e-06 1.18891e-06 1.02519e-06 1.18898e-06 1.18891e-06 1.02519e-06 0.0138857 0.0138857 0.013878
1787068304.632636000 0 1 1 1 1 1 0.745637 0.798152 0.247109 -0.0906765 0.0496045 -0.188712 0.042726 0.0539262 -0.0204622 0.0119474 0.0229462 -0.0056194 0.00155695 -0.0598764 -0.0020587 1.24186e-08 1.24181e-08 1.14542e-08 1.17641e-07 1.17356e-07 1.29841e-07 1.15212e-06 1.15205e-06 9.84268e-07 1.15212e-06 1.15205e-06 9.84268e-07 0.0132294 0.0132294 0.0132216
1787068304.633730000 0 1 1 1 1 1 0.745685 0.798211 0.247087 -0.0905809 0.0495789 -0.18877 0.0430968 0.0540668 -0.0202188 0.0250863 0.0111391 -0.015373 0.0572449 -0.0287768 0.0349936 1.25903e-08 1.25898e-08 1.15985e-08 1.00692e-07 1.00449e-07 1.12897e-07 1.06785e-06 1.06778e-06 8.97676e-07 1.06785e-06 1.06778e-06 8.97676e-07 0.00920525 0.00920525 0.0091974
1787068304.634710000 0 1 1 1 1 1 0.745727 0.798264 0.247067 -0.0905588 0.0495942 -0.188784 0.0431529 0.0540386 -0.0201845 0.0250863 0.0111391 -0.015373 0.0572449 -0.0287768 0.0349936 1.27478e-08 1.27473e-08 1.1731e-08 1.21923e-07 1.21627e-07 1.34128e-07 1.17478e-06 1.17471e-06 1.00253e-06 1.17478e-06 1.17471e-06 1.00253e-06 0.0138387 0.0138387 0.0138308
1787068304.635729000 0 1 1 1 1 1 0.745772 0.79832 0.247048 -0.0904998 0.049573 -0.188816 0.0434771 0.0542895 -0.0197754 0.0299641 0.00367995 -0.0187279 0.0982358 0.014433 0.0925664 1.29119e-08 1.29114e-08 1.18687e-08 1.01468e-07 1.01223e-07 1.13674e-07 1.08226e-06 1.08218e-06 9.07781e-07 1.08226e-06 1.08218e-06 9.07781e-07 0.0106216 0.0106216 0.0106138
1787068304.636731000 0 1 1 1 1 1 0.745815 0.798375 0.247028 -0.0904543 0.0495555 -0.188821 0.0435956 0.0544627 -0.0196837 0.0321516 -0.00199796 -0.0164737 0.101385 0.0392704 0.0923954 1.30761e-08 1.30755e-08 1.20063e-08 1.00813e-07 1.0057e-07 1.13019e-07 1.06992e-06 1.06984e-06 8.93226e-07 1.06992e-06 1.06984e-06 8.93226e-07 0.010185 0.010185 0.0101771
