name ts   x y z   roll pitch yaw  err delay
QR_4 1787068352.318133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068352.328133000 0.848889   0.297353 0.255369 0.0881977   -0.00984407 0.888355 0.0001   7.3e-05
QR_4 1787068352.328133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.3e-05
HR_6 1787068352.338133000 0.849500   0.291492 0.255193 0.0871002   -0.00959281 0.8932 0.0001   5.6e-05
QR_4 1787068352.338133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068352.348133000 0.850256   0.28416 0.254974 0.0859229   -0.00917061 0.899621 0.0001   7.6e-05
QR_4 1787068352.348133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.6e-05
HR_6 1787068352.358133000 0.851119   0.275389 0.254745 0.0841685   -0.00929375 0.906872 0.0001   6.6e-05
QR_4 1787068352.358133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.6e-05
HR_6 1787068352.368133000 0.851840   0.268072 0.254538 0.0832143   -0.00919099 0.912745 0.0001   0.00052
QR_4 1787068352.368133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00052
HR_6 1787068352.378133000 0.852520   0.260773 0.254354 0.0821123   -0.00896426 0.918675 0.0001   7e-05
QR_4 1787068352.378133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7e-05
HR_6 1787068352.388133000 0.853042   0.254949 0.254238 0.0812326   -0.00878531 0.92327 0.0001   0.002031
QR_4 1787068352.388133000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002031
HR_6 1787068352.398134000 0.853581   0.24909 0.254056 0.079967   -0.00856037 0.927771 0.0001   6.1e-05
QR_4 1787068352.398134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.1e-05
HR_6 1787068352.408134000 0.854260   0.241701 0.253712 0.0782076   -0.00841835 0.933535 0.0001   0.000185
QR_4 1787068352.408134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000185
HR_6 1787068352.418134000 0.854916   0.234341 0.253406 0.076614   -0.00803623 0.939216 0.0001   7.3e-05
QR_4 1787068352.418134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.3e-05
HR_6 1787068352.428134000 0.855412   0.228482 0.25317 0.075404   -0.00719346 0.943991 0.0001   5.6e-05
QR_4 1787068352.428134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068352.438134000 0.856101   0.219682 0.252827 0.0740118   -0.00629305 0.951346 0.0001   4.6e-05
QR_4 1787068352.438134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.6e-05
HR_6 1787068352.448134000 0.856482   0.213889 0.252709 0.0739746   -0.00514852 0.95602 0.0001   6.1e-05
QR_4 1787068352.448134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.1e-05
HR_6 1787068352.458134000 0.856827   0.208118 0.252654 0.0740644   -0.00424883 0.959771 0.0001   6.1e-05
QR_4 1787068352.458134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.1e-05
HR_6 1787068352.468134000 0.857256   0.200885 0.252569 0.0736524   -0.00410746 0.964 0.0001   6.2e-05
QR_4 1787068352.468134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.2e-05
HR_6 1787068352.478134000 0.857552   0.195138 0.252596 0.0738086   -0.00401005 0.96713 0.0001   5e-05
QR_4 1787068352.478134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-05
HR_6 1787068352.488134000 0.857842   0.188001 0.252774 0.0742205   -0.00492433 0.970291 0.0001   3.3e-05
QR_4 1787068352.488134000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.3e-05
HR_6 1787068352.498135000 0.858173   0.180876 0.252921 0.0741912   -0.0060879 0.97329 0.0001   4.4e-05
QR_4 1787068352.498135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068352.508135000 0.858496   0.173717 0.252962 0.0740871   -0.00752588 0.976808 0.0001   8.3e-05
QR_4 1787068352.508135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.3e-05
HR_6 1787068352.518135000 0.858727   0.16807 0.253058 0.0741679   -0.00797866 0.979605 0.0001   5.1e-05
QR_4 1787068352.518135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.1e-05
HR_6 1787068352.528135000 0.859089   0.160959 0.253098 0.0744667   -0.00834373 0.983814 0.0001   5.7e-05
QR_4 1787068352.528135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.7e-05
HR_6 1787068352.538135000 0.859406   0.153819 0.25316 0.0746366   -0.00833542 0.98802 0.0001   0.000128
QR_4 1787068352.538135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000128
HR_6 1787068352.548135000 0.859625   0.149525 0.253187 0.0748176   -0.00859033 0.990614 0.0001   0.001202
QR_4 1787068352.548135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001202
HR_6 1787068352.558135000 0.860106   0.140942 0.253254 0.0749   -0.00940425 0.996361 0.0001   4e-05
QR_4 1787068352.558135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068352.568135000 0.860373   0.135213 0.253309 0.0747293   -0.009818 0.999628 0.0001   0.000123
QR_4 1787068352.568135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000123
HR_6 1787068352.578135000 0.860579   0.130896 0.253387 0.0749871   -0.0106487 1.00203 0.0001   0.000559
QR_4 1787068352.578135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000559
HR_6 1787068352.588135000 0.860881   0.125164 0.253498 0.0748677   -0.0112747 1.00587 0.0001   0.000198
QR_4 1787068352.588135000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000198
HR_6 1787068352.598136000 0.861207   0.119369 0.253605 0.0750894   -0.0126106 1.00942 0.0001   0.000134
QR_4 1787068352.598136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000134
HR_6 1787068352.608136000 0.861498   0.1122 0.253968 0.0761637   -0.0138413 1.01305 0.0001   4.3e-05
QR_4 1787068352.608136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.3e-05
HR_6 1787068352.618136000 0.861848   0.104991 0.254259 0.0766163   -0.015152 1.01682 0.0001   4.4e-05
QR_4 1787068352.618136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068352.628136000 0.862159   0.0992071 0.254385 0.0761788   -0.0160035 1.01971 0.0001   0.000328
QR_4 1787068352.628136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000328
HR_6 1787068352.638136000 0.862481   0.0933952 0.254401 0.0759137   -0.0164087 1.02279 0.0001   4.1e-05
QR_4 1787068352.638136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.1e-05
HR_6 1787068352.648136000 0.862857   0.0875806 0.254336 0.0755283   -0.0168374 1.02628 0.0001   2.5e-05
QR_4 1787068352.648136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.5e-05
HR_6 1787068352.658136000 0.863497   0.0787947 0.254062 0.0744402   -0.0182214 1.03124 0.0001   4.6e-05
QR_4 1787068352.658136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.6e-05
HR_6 1787068352.668136000 0.863759   0.074414 0.253984 0.0740304   -0.0180593 1.03412 0.0001   0.00122
QR_4 1787068352.668136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00122
HR_6 1787068352.678136000 0.864160   0.0671078 0.253894 0.0733186   -0.0177306 1.03896 0.0001   6.1e-05
QR_4 1787068352.678136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.1e-05
HR_6 1787068352.688136000 0.864583   0.0597368 0.253723 0.0722901   -0.0179184 1.04334 0.0001   0.002312
QR_4 1787068352.688136000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002312
HR_6 1787068352.698137000 0.864892   0.0538718 0.253648 0.0714512   -0.0184904 1.04665 0.0001   4.7e-05
QR_4 1787068352.698137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.7e-05
HR_6 1787068352.708137000 0.865139   0.0480563 0.253639 0.0710931   -0.0187305 1.05053 0.0001   7.1e-05
QR_4 1787068352.708137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.1e-05
HR_6 1787068352.718137000 0.865434   0.042209 0.253583 0.0704293   -0.0190126 1.05391 0.0001   2.9e-05
QR_4 1787068352.718137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.9e-05
HR_6 1787068352.728137000 0.865863   0.0348155 0.253413 0.0690283   -0.0190543 1.05775 0.0001   2.5e-05
QR_4 1787068352.728137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.5e-05
HR_6 1787068352.738137000 0.866210   0.0289117 0.253242 0.0682921   -0.0199948 1.06088 0.0001   8.2e-05
QR_4 1787068352.738137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.2e-05
HR_6 1787068352.748137000 0.866562   0.0216398 0.253231 0.0674883   -0.0210903 1.06441 0.0001   0.00043
QR_4 1787068352.748137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00043
HR_6 1787068352.758137000 0.866938   0.0143217 0.253205 0.0667269   -0.0218708 1.06755 0.0001   0.000326
QR_4 1787068352.758137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000326
HR_6 1787068352.768137000 0.867192   0.00851316 0.25323 0.0665062   -0.0223187 1.07043 0.0001   0.001273
QR_4 1787068352.768137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001273
HR_6 1787068352.778137000 0.867447   0.00270561 0.253239 0.0658647   -0.0229618 1.07352 0.0001   0.000178
QR_4 1787068352.778137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000178
HR_6 1787068352.788137000 0.867784   -0.00466142 0.253146 0.0646917   -0.0236574 1.07744 0.0001   8e-05
QR_4 1787068352.788137000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8e-05
HR_6 1787068352.798138000 0.868074   -0.0105735 0.253005 0.0636323   -0.0247291 1.08077 0.0001   6.2e-05
QR_4 1787068352.798138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.2e-05
HR_6 1787068352.808138000 0.868408   -0.0179362 0.25285 0.0619029   -0.0262943 1.08516 0.0001   6.5e-05
QR_4 1787068352.808138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.5e-05
HR_6 1787068352.818138000 0.868740   -0.0253166 0.252689 0.0601931   -0.0272052 1.08964 0.0001   6.6e-05
QR_4 1787068352.818138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.6e-05
HR_6 1787068352.828138000 0.869000   -0.0311511 0.252629 0.0599181   -0.0272 1.09301 0.0001   5.3e-05
QR_4 1787068352.828138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.3e-05
HR_6 1787068352.838138000 0.869317   -0.0383349 0.252588 0.0603719   -0.02613 1.09677 0.0001   4.4e-05
QR_4 1787068352.838138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068352.848138000 0.869621   -0.0455503 0.252536 0.0605479   -0.0247223 1.10059 0.0001   2e-05
QR_4 1787068352.848138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2e-05
HR_6 1787068352.858138000 0.869889   -0.0513238 0.25245 0.0614793   -0.0231006 1.10347 0.0001   7.4e-05
QR_4 1787068352.858138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.4e-05
HR_6 1787068352.868138000 0.870138   -0.0570191 0.252399 0.0625281   -0.0207896 1.10617 0.0001   7.7e-05
QR_4 1787068352.868138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.7e-05
HR_6 1787068352.878138000 0.870354   -0.062754 0.252323 0.0627964   -0.0190498 1.10885 0.0001   0.000233
QR_4 1787068352.878138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000233
HR_6 1787068352.888138000 0.870521   -0.0684327 0.252313 0.0636325   -0.0176674 1.11149 0.0001   5.5e-05
QR_4 1787068352.888138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.5e-05
HR_6 1787068352.898139000 0.870688   -0.0755326 0.25233 0.0630392   -0.0169604 1.11506 0.0001   6.1e-05
QR_4 1787068352.898139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.1e-05
HR_6 1787068352.908139000 0.870781   -0.0812854 0.252257 0.0616748   -0.0168376 1.11783 0.0001   6.5e-05
QR_4 1787068352.908139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.5e-05
HR_6 1787068352.918139000 0.870930   -0.0885305 0.252055 0.0603408   -0.0182978 1.12168 0.0001   3.4e-05
QR_4 1787068352.918139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.4e-05
HR_6 1787068352.928139000 0.871075   -0.0943008 0.251921 0.0599039   -0.0201044 1.12484 0.0001   4.9e-05
QR_4 1787068352.928139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.9e-05
HR_6 1787068352.938139000 0.871091   -0.10281 0.251997 0.0587063   -0.020725 1.12917 0.0001   0.00325
QR_4 1787068352.938139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00325
HR_6 1787068352.948139000 0.871099   -0.107091 0.251964 0.057343   -0.0201112 1.13118 0.0001   4.5e-05
QR_4 1787068352.948139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.5e-05
HR_6 1787068352.958139000 0.871211   -0.114209 0.251841 0.0557821   -0.0195794 1.1347 0.0001   5.2e-05
QR_4 1787068352.958139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.2e-05
HR_6 1787068352.968139000 0.871303   -0.119929 0.251639 0.054532   -0.0189317 1.13762 0.0001   0.00222
QR_4 1787068352.968139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00222
HR_6 1787068352.978139000 0.871410   -0.125651 0.251344 0.053006   -0.018208 1.14077 0.0001   3e-05
QR_4 1787068352.978139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-05
HR_6 1787068352.988139000 0.871633   -0.132861 0.250897 0.0511306   -0.0172689 1.14437 0.0001   0.001307
QR_4 1787068352.988139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001307
HR_6 1787068352.998140000 0.871807   -0.13866 0.250444 0.0499627   -0.0169127 1.14729 0.0001   2.1e-05
QR_4 1787068352.998140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.1e-05
HR_6 1787068353.008140000 0.872033   -0.145916 0.249813 0.0496254   -0.0157846 1.15097 0.0001   3.7e-05
QR_4 1787068353.008140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.7e-05
HR_6 1787068353.018140000 0.872128   -0.151612 0.249643 0.0495928   -0.0139645 1.15368 0.0001   4.3e-05
QR_4 1787068353.018140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.3e-05
HR_6 1787068353.028140000 0.872216   -0.157293 0.249516 0.0493338   -0.0125394 1.1568 0.0001   5.9e-05
QR_4 1787068353.028140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.9e-05
HR_6 1787068353.038140000 0.872358   -0.164412 0.24933 0.0487093   -0.0117556 1.16129 0.0001   5.6e-05
QR_4 1787068353.038140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068353.048140000 0.872459   -0.171552 0.249195 0.0480676   -0.0114299 1.16459 0.0001   0.003222
QR_4 1787068353.048140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003222
HR_6 1787068353.058140000 0.872477   -0.177237 0.249206 0.047665   -0.012212 1.16654 0.0001   7.2e-05
QR_4 1787068353.058140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.2e-05
HR_6 1787068353.068140000 0.872488   -0.184298 0.249275 0.0470907   -0.0137026 1.1698 0.0001   0.000114
QR_4 1787068353.068140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000114
HR_6 1787068353.078140000 0.872514   -0.192768 0.249349 0.0470077   -0.0149207 1.17331 0.0001   9.1e-05
QR_4 1787068353.078140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   9.1e-05
HR_6 1787068353.088140000 0.872521   -0.198378 0.249396 0.0469958   -0.0149028 1.17579 0.0001   1.4e-05
QR_4 1787068353.088140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.4e-05
HR_6 1787068353.098141000 0.872559   -0.206767 0.249344 0.0467659   -0.0141744 1.18064 0.0001   0.002625
QR_4 1787068353.098141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002625
HR_6 1787068353.108141000 0.872622   -0.212373 0.249208 0.046487   -0.0130785 1.18403 0.0001   0.00155
QR_4 1787068353.108141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00155
HR_6 1787068353.118141000 0.872685   -0.217995 0.248968 0.0465026   -0.0120732 1.18674 0.0001   3.2e-05
QR_4 1787068353.118141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.2e-05
HR_6 1787068353.128141000 0.872633   -0.224849 0.248917 0.0463326   -0.0113099 1.19076 0.0001   7.7e-05
QR_4 1787068353.128141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.7e-05
HR_6 1787068353.138141000 0.872576   -0.231716 0.248829 0.0458475   -0.00967691 1.19399 0.0001   5.7e-05
QR_4 1787068353.138141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.7e-05
HR_6 1787068353.148141000 0.872543   -0.238625 0.248659 0.0452626   -0.00698933 1.19656 0.0001   6e-05
QR_4 1787068353.148141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068353.158141000 0.872556   -0.244151 0.248408 0.0447631   -0.00558975 1.19949 0.0001   5.4e-05
QR_4 1787068353.158141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.4e-05
HR_6 1787068353.168141000 0.872603   -0.251127 0.247992 0.0436762   -0.00399133 1.20318 0.0001   0.000444
QR_4 1787068353.168141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000444
HR_6 1787068353.178141000 0.872664   -0.256756 0.247573 0.0430694   -0.00319814 1.20595 0.0001   1e-05
QR_4 1787068353.178141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1e-05
HR_6 1787068353.188140000 0.872663   -0.263637 0.247232 0.0420218   -0.00212904 1.21034 0.0001   3e-06
QR_4 1787068353.188140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-06
HR_6 1787068353.198141000 0.872630   -0.267704 0.247127 0.0415071   -0.00176543 1.21304 0.0001   2.8e-05
QR_4 1787068353.198141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.8e-05
HR_6 1787068353.208141000 0.872468   -0.274393 0.247109 0.041364   -0.00176861 1.21638 0.0001   6e-05
QR_4 1787068353.208141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068353.218141000 0.872327   -0.281038 0.247102 0.0410728   -0.00184194 1.22033 0.0001   0.002191
QR_4 1787068353.218141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002191
HR_6 1787068353.228141000 0.872202   -0.286306 0.247184 0.0408098   -0.00241273 1.2237 0.0001   6.4e-05
QR_4 1787068353.228141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.4e-05
HR_6 1787068353.238141000 0.872054   -0.292902 0.247201 0.0407825   -0.00307316 1.2273 0.0001   4.8e-05
QR_4 1787068353.238141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.8e-05
HR_6 1787068353.248141000 0.871971   -0.299489 0.247131 0.0404437   -0.00318035 1.2316 0.0001   0.003219
QR_4 1787068353.248141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003219
HR_6 1787068353.258141000 0.871904   -0.303393 0.247119 0.0398069   -0.00299736 1.23427 0.0001   4.7e-05
QR_4 1787068353.258141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.7e-05
HR_6 1787068353.268141000 0.871781   -0.31119 0.246963 0.0393285   -0.00262682 1.23899 0.0001   0.000125
QR_4 1787068353.268141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000125
HR_6 1787068353.278141000 0.871736   -0.315069 0.246884 0.0394754   -0.00234976 1.24146 0.0001   5.9e-05
QR_4 1787068353.278141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.9e-05
HR_6 1787068353.288141000 0.871606   -0.321456 0.246917 0.0398924   -0.00136642 1.24534 0.0001   6.7e-05
QR_4 1787068353.288141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.7e-05
HR_6 1787068353.298142000 0.871451   -0.327793 0.24692 0.040792   -0.000623052 1.24926 0.0001   2.7e-05
QR_4 1787068353.298142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.7e-05
HR_6 1787068353.308142000 0.871286   -0.334105 0.246879 0.040916   0.000589844 1.25291 0.0001   0.001547
QR_4 1787068353.308142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001547
HR_6 1787068353.318142000 0.871175   -0.339171 0.246774 0.0406015   0.00164832 1.25543 0.0001   2.1e-05
QR_4 1787068353.318142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.1e-05
HR_6 1787068353.328142000 0.871025   -0.345496 0.246581 0.0405004   0.0023058 1.25843 0.0001   0.000114
QR_4 1787068353.328142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000114
HR_6 1787068353.338142000 0.870881   -0.350503 0.246479 0.0404142   0.0033106 1.26032 0.0001   0.000479
QR_4 1787068353.338142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000479
HR_6 1787068353.348142000 0.870720   -0.356732 0.246327 0.0396189   0.00431696 1.26202 0.0001   0.002077
QR_4 1787068353.348142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002077
HR_6 1787068353.358142000 0.870574   -0.362963 0.246075 0.0387374   0.00449257 1.26389 0.0001   4.7e-05
QR_4 1787068353.358142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.7e-05
HR_6 1787068353.368142000 0.870373   -0.369109 0.245898 0.037533   0.00435841 1.26617 0.0001   3.4e-05
QR_4 1787068353.368142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.4e-05
HR_6 1787068353.378142000 0.870235   -0.372766 0.245822 0.0369319   0.00448727 1.26721 0.0001   5.1e-05
QR_4 1787068353.378142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.1e-05
HR_6 1787068353.388142000 0.869917   -0.38002 0.245644 0.0360086   0.00478514 1.26902 0.0001   4.4e-05
QR_4 1787068353.388142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068353.398143000 0.869647   -0.386034 0.245417 0.0350393   0.00537284 1.27081 0.0001   0.003207
QR_4 1787068353.398143000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003207
HR_6 1787068353.408143000 0.869507   -0.389651 0.245235 0.0344972   0.00601089 1.27199 0.0001   3.9e-05
